coefficients,signature,discriminant,gal_group,disc_ratio,ring_int
"[1, -8, 2, 3, -3]",[1],-601323,S_4,1,True
"[1, 15, 14, -11, -9]",[1],19805992,S_4,1,True
"[1, 2, -10, 7, 12]",[1],-2877027,S_4,1,True
"[1, 0, -9, -8, 15]",[2],-1062288,S_4,1,True
"[1, -13, -11, 12, 14]",[1],-72430116,S_4,1,True
"[1, -5, -1, 6, -11]",[1],-2102999,S_4,1,True
"[1, 11, -12, -4, -14]",[1],-159245676,S_4,1/81,False
"[1, 1, -9, -1, 5]",[1],313821,S_4,1,True
"[1, 4, -15, 12, 10]",[1],-11801120,S_4,1/4,False
"[1, 2, -1, -2, 12]",[1],389136,D_4,1/16,False
"[1, 12, 3, 13, 16]",[1],-132432863,S_4,1,True
"[1, -14, -1, -5, -4]",[2],-17557103,S_4,1,True
"[1, 14, -7, 9, 9]",[1],-142152039,S_4,1/9,False
"[1, -10, 1, 14, -14]",[1],-31465168,S_4,1/4,False
"[1, 6, 15, 0, -7]",[1],-1671376,S_4,1,True
"[1, 9, -13, -15, 2]",[1],29388272,S_4,1/4,False
"[1, -3, -9, 2, 3]","[1, 0]",338553,S_4,1,True
"[1, -2, 11, -7, -10]",[1],-3310015,S_4,1,True
"[1, 2, -7, 16, 14]",[1],-10203328,S_4,1,True
"[1, 2, 11, -2, -5]",[1],-1548864,S_4,1,True
"[1, -1, 0, 16, 12]",[1],-890672,S_4,1/4,False
"[1, 7, -11, -15, 6]","[0, 1]",18214992,S_4,1/4,False
"[1, -3, 3, 10, -1]",[2],-365791,S_4,1,True
"[1, -10, -10, 4, 13]",[1],-49304880,S_4,1,True
"[1, -2, -13, 9, -8]",[1],-5637359,S_4,1,True
"[1, 11, 4, -12, 9]",[1],-26053083,S_4,1/9,False
"[1, 12, -12, -12, 12]",[3],-9739008,S_4,1/16,False
"[1, -7, -3, 5, -5]",[1],-2358315,S_4,1/81,False
"[1, 7, -6, 13, 1]",[2],-6007500,S_4,1/100,False
"[1, -16, -5, 3, 12]",[1],-263660823,S_4,1,True
"[1, -16, -15, -8, 13]",[1],-499694512,S_4,1/16,False
"[1, -11, -15, 8, 14]",[1],-29546532,S_4,1,True
"[1, 15, -6, -15, 6]",[3],31913649,S_4,1,True
"[1, 3, -6, 16, 1]",[2],-3649739,S_4,1,True
"[1, -13, -6, 14, 8]",[1],823072,D_4,1/4,False
"[1, 2, -5, -9, 15]",[1],115641,S_4,1/9,False
"[1, 7, 15, 12, -4]",[1],-166288,S_4,1/4,False
"[1, 7, -6, 13, -9]",[1],-7771000,S_4,1,True
"[1, -10, 14, 9, -8]","[0, 1]",6392317,S_4,1,True
"[1, 2, 3, 1, -13]","[1, 1]",-606447,S_4,1,True
"[1, 3, -6, -1, -11]",[1],-2463188,S_4,1,True
"[1, 2, -7, -9, -12]","[1, 1]",-1813119,S_4,1,True
"[1, 5, -7, 5, 1]",[2],-279075,D_4,1,True
"[1, -9, 6, 10, 5]",[1],-3148915,S_4,1,True
"[1, -2, 7, -9, 4]","[0, 1, 2]",10889,S_4,1,True
"[1, 11, -9, 8, 7]",[1],-45004815,S_4,1/81,False
"[1, -3, 8, -12, 2]",[1],-102508,S_4,1/49,False
"[1, 4, -8, 4, -2]",[2],-78592,S_4,1,True
"[1, -4, -7, -4, -6]",[1],-928544,S_4,1/4,False
"[1, 12, 16, 13, -13]",[1],-83309291,S_4,1,True
"[1, 9, 6, 14, 12]",[1],-15935184,S_4,1/4,False
"[1, -11, -15, 10, 1]","[0, 2, 2, 0]",19161009,S_4,1,True
"[1, -8, -2, -1, -13]",[2],-22463995,S_4,1,True
"[1, -16, -15, -14, -14]",[1],-290260768,S_4,1,True
"[1, 3, -15, 10, 8]",[1],-2322796,S_4,1/4,False
"[1, -3, -14, 2, -8]",[1],-9409504,S_4,1/4,False
"[1, -2, 9, 7, -8]",[1],-2508759,S_4,1,True
"[1, -15, -14, -11, -2]",[1],-5710351,S_4,1,True
"[1, 12, 12, 4, 2]",[2],-834304,S_4,1,True
"[1, -4, -4, 0, 14]",[1],-2745344,S_4,1,True
"[1, -16, 0, -15, 14]",[1],-416647003,S_4,1,True
"[1, 2, -6, 8, -16]",[1],-2812928,S_4,1/64,False
"[1, 14, 6, 8, 12]",[1],-110297344,S_4,1/16,False
"[1, 1, 3, 16, 6]",[1],-1074676,S_4,1,True
"[1, 6, 10, 15, -15]",[1],-6888075,S_4,1,True
"[1, -11, -13, 9, 16]",[1],-63636908,S_4,1,True
"[1, -11, 3, -3, 6]",[1],-11619936,S_4,1/4,False
"[1, 2, -8, 4, -4]",[1],-280576,S_4,1/64,False
"[1, 3, 0, -7, 6]",[1],78057,S_4,1/49,False
"[1, 13, 2, 6, -8]",[1],-52516064,S_4,1/4,False
"[1, -15, -13, -15, -5]",[1],-28702755,S_4,1/81,False
"[1, 6, -7, 3, -12]",[1],-11220231,S_4,1,True
"[1, -10, 15, 10, -3]",[1],5202688,S_4,1/16,False
"[1, 0, 16, -5, -2]",[1],-2771947,S_4,1,True
"[1, 14, 1, 1, 3]",[1],-8970647,S_4,1,True
"[1, 7, -6, 8, -9]",[2],-6924875,S_4,1,True
"[1, 12, 15, 13, 13]","[1, 1]",-26613743,S_4,1,True
"[1, -10, -2, 15, -9]",[1],-12177675,S_4,1/9,False
"[1, -7, -8, 8, -8]",[1],-12330688,S_4,1/64,False
"[1, 2, 6, 12, 12]",[1],158976,S_4,1/16,False
"[1, -10, 5, 9, -9]",[1],-6896871,S_4,1/9,False
"[1, -4, 11, 10, -2]",[1],-2221056,S_4,1/256,False
"[1, -2, 12, -11, -15]",[1],-9271363,D_4,1,True
"[1, -14, 11, -13, 10]",[1],-47541087,S_4,1/81,False
"[1, 6, -14, 1, 16]",[1],-19445875,S_4,1,True
"[1, -1, -1, -14, 16]",[2],-1304748,S_4,1/324,False
"[1, 10, 10, 1, -10]",[1],-12932627,S_4,1,True
"[1, 5, 16, -12, 9]",[1],13855941,S_4,1/9,False
"[1, 14, 13, 5, -4]",[1],-15737663,S_4,1,True
"[1, -8, 0, -3, 13]",[1],-19008779,S_4,1,True
"[1, -6, 6, 4, -3]",[1],44496,S_4,1,True
"[1, -10, 4, 8, 5]",[1],-5773616,S_4,1/4,False
"[1, 6, 4, -4, -10]",[1],-1091264,S_4,1/289,False
"[1, -14, -10, -1, 15]",[1],-294459963,S_4,1,True
"[1, 1, -14, 4, -3]",[1],-1691203,S_4,1,True
"[1, -11, 16, -14, -14]",[1],-62085100,S_4,1/25,False
"[1, 4, 15, 10, -7]",[2],-2728976,S_4,1,True
"[1, -2, 15, 10, -15]",[1],-26291200,S_4,1/16,False
"[1, 13, -12, 3, 11]",[2],-135849100,S_4,1/4,False
"[1, -7, 6, -10, 5]",[1],-756275,D_4,1/169,False
"[1, 13, -16, 11, -14]",[1],-159208479,S_4,1,True
"[1, -14, 9, -16, -10]",[1],-170285760,S_4,1,True
"[1, -5, 0, -5, -4]",[1],-427559,S_4,1,True
"[1, -2, -1, -1, -2]",[2],-7335,S_4,1,True
"[1, -7, 3, -12, 13]",[1],-9656231,S_4,1,True
"[1, -7, -6, -12, 6]",[1],-13148460,S_4,1,True
"[1, 4, -13, -8, 3]",[1],3843184,S_4,1,True
"[1, -12, -6, 3, 10]",[1],-59737019,S_4,1,True
"[1, -15, 10, -12, 13]",[1],-133647075,S_4,1/25,False
"[1, -8, -3, 8, -4]",[1],-1740096,S_4,1/16,False
"[1, -10, -4, -4, 3]","[1, 0]",-4293296,S_4,1,True
"[1, 11, -9, 0, -7]",[1],-30854551,S_4,1,True
"[1, -16, -6, 8, -5]",[1],-59470848,S_4,1/9,False
"[1, 14, 11, -9, -10]",[1],-20305799,S_4,1,True
"[1, 12, 7, -16, -2]",[1],25972064,S_4,1,True
"[1, 14, -14, 7, -16]",[1],-321313507,S_4,1,True
"[1, 5, 12, 5, 3]",[1],143852,S_4,1,True
"[1, -16, -12, 2, 11]",[1],-221956016,S_4,1,True
"[1, -10, 6, 8, -13]",[1],-19343408,S_4,1/4,False
"[1, 4, -8, 9, -10]",[1],-2135163,S_4,1,True
"[1, -12, 1, 5, -8]",[2],-31728823,S_4,1/49,False
"[1, -16, -14, -11, -3]",[1],-7919339,S_4,1,True
"[1, 9, -4, 11, -6]",[1],-8974871,S_4,1,True
"[1, 0, -2, -10, 4]",[1],-372784,S_4,1/4,False
"[1, 11, -4, -9, -15]",[1],-110996976,S_4,1/16,False
"[1, 13, 9, 5, 9]",[2],-38170499,S_4,1,True
"[1, 9, 8, -10, 16]",[1],-26386448,S_4,1/4,False
"[1, -16, -7, 16, -10]",[1],-211554976,S_4,1/4,False
"[1, 6, -1, -7, -15]",[1],-8043911,S_4,1,True
"[1, 12, 5, 0, -5]",[1],-11206800,S_4,1,True
"[1, 6, -10, -4, -6]",[1],-6987200,S_4,1,True
"[1, -3, 9, -12, -3]",[2],-529119,S_4,1,True
"[1, 16, 16, 10, 1]",[2],-2922928,S_4,1/4,False
"[1, -1, -5, -14, -2]",[1],-898744,S_4,1,True
"[1, -16, 5, -12, -4]",[1],-66770048,S_4,1/4,False
"[1, -11, 8, -14, 7]",[1],-11913363,S_4,1/9,False
"[1, 14, 4, -2, 11]",[1],-115495936,S_4,1/118336,False
"[1, -3, -14, -1, 15]",[2],389864,S_4,1,True
"[1, 2, -10, 11, 10]",[1],-4380099,S_4,1,True
"[1, 11, 14, -16, 1]",[3],8812437,S_4,1,True
"[1, -9, 1, 11, -15]",[1],-27898411,S_4,1,True
"[1, -7, -5, 10, -7]",[1],-5259391,S_4,1,True
"[1, 11, 11, 14, -3]",[1],-15960023,S_4,1,True
"[1, 2, -1, 8, -12]","[0, 1]",-1035392,S_4,1/16,False
"[1, 14, 1, 6, 4]",[1],-17725456,S_4,1/4,False
"[1, -5, -14, -5, -9]",[2],-10465456,S_4,1/16,False
"[1, 1, -9, -1, -6]",[1],-1145516,S_4,1,True
"[1, 3, 0, -8, 3]",[2],-36963,D_4,1/9,False
"[1, -1, -11, -10, -11]",[2],-2369335,S_4,1,True
"[1, -10, -13, -5, 11]",[1],-65218975,S_4,1,True
"[1, -2, 3, 16, -9]",[1],-2869456,S_4,1,True
"[1, 16, 15, 14, 10]",[1],-64801408,S_4,1/4,False
"[1, 15, 9, 7, 11]",[2],-108049243,S_4,1,True
"[1, -9, 11, -4, 14]",[1],-12576468,S_4,1,True
"[1, -7, -4, -15, -4]",[1],-6589103,S_4,1,True
"[1, 10, 7, 12, -11]",[1],-40164496,S_4,1,True
"[1, 1, 16, 9, -6]",[2],-8711271,S_4,1,True
"[1, -14, -13, -9, -9]",[1],-74857383,S_4,1/9,False
"[1, -1, -12, -6, 9]",[2],482301,S_4,1/9,False
"[1, -12, -11, -2, 5]",[1],-19780784,S_4,1,True
"[1, 3, -4, -6, -9]",[1],-786051,S_4,1/9,False
"[1, -1, 1, -3, -15]",[1],-1013931,S_4,1/9,False
"[1, -10, -8, -7, 9]",[1],-44920771,S_4,1,True
"[1, 9, -3, 12, -9]",[1],-19410111,S_4,1/9,False
"[1, 8, -14, 11, 10]",[2],-48586411,S_4,1,True
"[1, 6, -3, 12, 8]",[1],-8852224,S_4,1/16,False
"[1, 1, -8, -8, -4]",[1],-183728,S_4,1/4,False
"[1, 12, 9, 10, 7]",[1],-11951312,S_4,1,True
"[1, 7, 7, -5, 12]",[1],-2723884,S_4,1,True
"[1, 9, 13, 6, 6]",[1],-1517880,S_4,1,True
"[1, 6, 6, -2, -5]",[1],-84416,S_4,1,True
"[1, 11, 13, 5, 10]",[1],-17552320,S_4,1/64,False
"[1, -14, 14, -4, 11]",[1],-77722672,S_4,1/4,False
"[1, -10, 12, 13, 11]",[1],-22364883,S_4,1,True
"[1, 5, -14, -13, -16]",[1],-46947239,S_4,1,True
"[1, 7, 0, 11, 4]",[1],-3621127,S_4,1,True
"[1, 16, 1, 6, 3]",[1],-18105552,S_4,1/9,False
"[1, 3, -16, 3, -3]",[1],-3285408,S_4,1/4,False
"[1, 9, 8, -11, -16]",[1],-6919119,S_4,1/9,False
"[1, 9, -9, -4, 6]",[1],-3690900,S_4,1/25,False
"[1, 9, 1, -4, 15]",[1],-35503519,S_4,1,True
"[1, -7, 10, -1, -15]",[1],-2319004,S_4,1/4,False
"[1, -2, -5, 6, -1]",[5],14400,V_4,1/9,False
"[1, -14, 6, -14, 1]",[2],-23328000,D_4,1/1296,False
"[1, -14, -8, -1, -5]",[1],-31867027,S_4,1,True
"[1, -15, 8, 11, 10]",[1],-141174095,S_4,1,True
"[1, -13, -7, -5, -10]",[1],-83168140,S_4,1/121,False
"[1, -7, -16, 8, 10]",[1],19980276,S_4,1,True
"[1, -12, 4, 4, -14]",[2],-85732096,S_4,1,True
"[1, 5, -3, -7, -9]",[1],-2193043,S_4,1,True
"[1, 2, -6, -4, -7]",[1],-659120,S_4,1,True
"[1, -15, -15, -12, 3]",[1],-71390295,S_4,1,True
"[1, 3, -3, 12, 8]",[1],-2662096,S_4,1/4,False
"[1, -1, -10, 16, -3]",[1],152013,S_4,1,True
"[1, 5, -8, -9, 8]",[1],1473657,S_4,1,True
"[1, 11, -6, 14, -13]",[1],-74345459,S_4,1,True
"[1, 10, -1, -10, 7]",[1],-8194752,S_4,1,True
"[1, 12, -5, -1, 12]",[1],-92106847,S_4,1,True
"[1, 5, -12, -6, -8]",[1],-11658704,S_4,1/4,False
"[1, 5, -13, -15, 6]",[1],14746800,S_4,1/4,False
"[1, 14, -1, 2, 9]",[2],-87600128,S_4,1/16,False
"[1, 4, 11, 14, -13]",[1],-3101104,D_4,1/16,False
"[1, 0, -16, -13, 16]",[1],5204917,S_4,1,True
"[1, -14, -14, 15, -9]",[1],-197693163,S_4,1/9,False
"[1, -15, 4, 2, -5]",[1],-28237771,S_4,1,True
"[1, 1, 7, 16, -16]",[1],-8523584,S_4,1/16,False
"[1, -5, 2, 8, -15]",[1],-1146795,S_4,1,True
"[1, 4, -15, 7, 10]",[1],-4089015,S_4,1,True
"[1, 12, -1, 6, -5]",[1],-15324912,S_4,1/16,False
"[1, -8, 8, -15, -14]",[1],-26362331,S_4,1,True
"[1, 0, -3, -4, -10]",[1],-320224,S_4,1/4,False
"[1, -14, 5, 12, 5]",[1],-18687344,S_4,1/169,False
"[1, 5, -15, -11, 7]",[2],15707021,S_4,1,True
"[1, -8, 8, -3, 11]",[1],-5240075,S_4,1,True
"[1, 6, 10, -1, 9]",[1],844277,S_4,1,True
"[1, 8, 9, 16, 5]",[1],-2554416,S_4,1/144,False
"[1, 7, 8, 11, -9]",[1],-5437188,S_4,1/9,False
"[1, 1, 14, 4, 12]",[1],3731536,S_4,1/4,False
"[1, 11, 4, 10, 10]",[1],-31499500,S_4,1/25,False
"[1, -13, -15, -8, -11]",[1],-105809143,S_4,1,True
"[1, 14, 2, 10, 15]",[1],-223919040,S_4,1,True
"[1, -3, 8, 6, -14]",[1],-2361708,S_4,1/289,False
"[1, 9, -6, -4, 15]",[1],-46603755,S_4,1,True
"[1, 2, 0, 4, 16]",[1],529664,S_4,1/64,False
"[1, 10, 10, 16, -1]",[2],-10989488,S_4,1/4,False
"[1, 4, 1, -15, 15]",[1],1621305,S_4,1,True
"[1, 14, -12, -16, -14]",[1],-383092416,S_4,1/9,False
"[1, -13, -5, -13, -3]",[1],-20892427,S_4,1,True
"[1, 6, 16, 5, 2]",[1],366853,S_4,1,True
"[1, 6, -2, -7, -6]",[1],-1369651,S_4,1,True
"[1, -8, 11, -16, 6]",[1],-1267104,S_4,1,True
"[1, 14, 2, 15, 8]",[1],-92123075,S_4,1,True
"[1, -8, -16, 15, -13]",[1],-105225947,S_4,1,True
"[1, 3, -16, 4, -4]",[1],-4240176,S_4,1/4,False
"[1, -13, 16, 10, -6]",[1],24919540,S_4,1,True
"[1, 11, -3, -12, -11]",[1],-50588303,S_4,1,True
"[1, 1, -5, -8, -5]",[2],-24919,S_4,1,True
"[1, -11, 1, -10, -10]",[2],-47274520,S_4,1,True
"[1, 8, -11, 3, 10]","[0, 1]",-22724719,S_4,1,True
"[1, 2, 12, -16, 11]",[1],6502864,S_4,1,True
"[1, 13, 7, 8, -3]",[1],-13818623,S_4,1,True
"[1, -2, -13, 13, -7]","[1, 1]",-3197399,S_4,1,True
"[1, 0, 4, -13, 15]",[1],1110389,S_4,1,True
"[1, -10, 1, 14, -2]",[1],9207344,S_4,1/4,False
"[1, -16, 7, -15, 1]","[1, 2]",-42539671,S_4,1,True
"[1, -7, -5, -9, 5]",[1],-6607275,S_4,1/25,False
"[1, -6, 16, -13, -16]",[1],-1445867,S_4,1,True
"[1, 4, -6, 7, 5]",[1],-1673771,S_4,1,True
"[1, 2, 8, 0, 6]","[1, 0]",254784,S_4,1,True
"[1, -11, -15, 6, 2]",[2],11901128,S_4,1,True
"[1, 3, -14, 0, -1]",[2],-759115,S_4,1,True
"[1, 8, 16, -8, 16]",[1],9064448,S_4,1/4096,False
"[1, -4, 12, -1, -7]",[2],-1350491,S_4,1,True
"[1, -5, -3, 15, 10]","[1, 0]",403060,S_4,1,True
"[1, -7, 5, -3, 9]",[1],-2448675,S_4,1/9,False
"[1, -11, -3, -13, 7]",[1],-45346675,S_4,1/25,False
"[1, 8, 6, 6, -11]",[1],-10881968,S_4,1,True
"[1, -3, 5, -10, -16]",[2],-2961228,S_4,1/4,False
"[1, 8, -3, -12, 2]","[0, 1]",3925472,S_4,1/4,False
"[1, -13, -3, -5, -5]",[1],-19356115,S_4,1,True
"[1, -1, 10, 13, 9]",[1],2149588,S_4,1/4,False
"[1, -8, -9, -2, 9]",[1],-16435408,S_4,1,True
"[1, -16, -2, -16, 2]",[1],-84336128,S_4,1,True
"[1, -6, -15, -1, 12]",[1],-6560271,S_4,1/9,False
"[1, -2, -15, -13, -6]",[1],-1185575,S_4,1,True
"[1, -3, 0, 2, 2]",[2],-2092,S_4,1,True
"[1, 16, -13, 14, 6]",[1],-215740800,S_4,1/36,False
"[1, -9, 13, -1, -11]",[1],-4000387,S_4,1,True
"[1, -16, -3, 16, 13]",[1],-197331376,S_4,1/16,False
"[1, 16, -4, 4, -15]",[1],-418072064,S_4,1,True
"[1, 3, -8, 6, -10]",[1],-1984108,S_4,1/49,False
"[1, 10, 0, 5, 7]",[1],-14234467,S_4,1,True
"[1, 11, 13, 8, -8]",[1],-20322784,S_4,1/4,False
"[1, 14, -4, 2, 2]",[1],-5478320,S_4,1/2209,False
"[1, 7, -9, -3, -12]",[1],-26142912,S_4,1/64,False
"[1, -4, 1, -9, 4]","[1, 1]",-434983,S_4,1,True
"[1, -14, -7, 15, 6]",[3],35880177,S_4,1,True
"[1, -7, 9, 3, -16]",[1],-2043436,S_4,1,True
"[1, -14, 0, -16, 16]",[1],-327036928,S_4,1/4096,False
"[1, -7, -6, -16, 7]",[1],-24296139,S_4,1,True
"[1, -4, 3, 11, -7]",[1],-305231,S_4,1,True
"[1, 1, -10, -6, -5]",[1],-1012643,S_4,1,True
"[1, 16, -11, -12, -14]",[1],-562694944,S_4,1/4,False
"[1, 13, -12, 6, 1]",[2],-4855811,S_4,1,True
"[1, 4, -5, 2, -9]",[1],-1949936,S_4,1/16,False
"[1, -3, -8, -6, 9]",[1],-2505411,S_4,1/81,False
"[1, -14, -9, -15, -10]",[1],-97202695,S_4,1,True
"[1, -1, 1, 7, 10]",[1],391604,S_4,1,True
"[1, 7, 1, -9, 13]",[1],-7260571,S_4,1,True
"[1, 9, -11, -9, -2]",[1],-1912752,S_4,1/4,False
"[1, 9, 7, -16, 12]",[1],-14168128,S_4,1/16,False
"[1, -2, 8, -3, 16]",[1],357877,S_4,1,True
"[1, 2, -14, 12, -7]",[1],-1501872,S_4,1,True
"[1, 5, 9, -4, 12]",[1],2885072,S_4,1/16,False
"[1, 14, -11, 10, 16]",[1],-458506768,S_4,1/4,False
"[1, -7, 3, 2, 13]",[1],-6942807,S_4,1,True
"[1, -13, 6, 5, -16]",[2],-139978895,S_4,1,True
"[1, 2, -15, -4, -3]",[1],-3018928,S_4,1,True
"[1, 9, -16, -5, 2]","[0, 1]",8604657,S_4,1/9,False
"[1, 10, 12, 8, 11]","[1, 0]",-10371888,S_4,1,True
"[1, -12, -13, 16, -1]",[2],35621424,S_4,1/9,False
"[1, -15, -16, -1, 9]",[1],-124282904,S_4,1,True
"[1, -3, -16, 16, 10]",[1],19602868,S_4,1,True
"[1, -5, 14, 1, 9]",[1],4442116,S_4,1/4,False
"[1, -13, 16, 11, 5]",[1],-28052768,S_4,1/4,False
"[1, 16, 8, 9, 10]",[1],-119251451,S_4,1,True
"[1, 7, -16, 6, 4]",[1],-1985888,S_4,1/4,False
"[1, -1, 3, -6, 5]","[2, 1]",19409,S_4,1,True
"[1, 11, 6, -11, -8]",[3],-1616863,S_4,1,True
"[1, 0, 11, -15, 5]",[1],33305,S_4,1,True
"[1, -7, 16, -6, -6]",[1],-132876,S_4,1,True
"[1, -11, -12, -5, 14]",[1],-137312591,S_4,1,True
"[1, -7, -2, 2, -11]","[1, 2]",-9930979,S_4,1,True
"[1, -1, 12, 16, -4]",[1],-8391600,S_4,1/4,False
"[1, 12, -14, -12, 7]",[1],45656064,S_4,1,True
"[1, -3, 3, 6, 8]",[1],484916,S_4,1/4,False
"[1, -8, -11, 14, 1]",[2],13977296,S_4,1,True
"[1, 4, 2, 4, 12]",[1],-336128,S_4,1/16,False
"[1, -3, 16, 8, 1]",[2],66293,S_4,1,True
"[1, 1, 15, -7, 16]",[1],10177844,S_4,1,True
"[1, 8, 12, 7, -9]",[1],-3370811,S_4,1,True
"[1, -4, 4, -9, -3]",[1],-323451,S_4,1,True
"[1, -6, 7, -16, 6]",[1],-1393408,S_4,1/4,False
"[1, -14, 12, 7, 9]",[1],-88800403,S_4,1,True
"[1, -16, 1, -4, -16]",[1],-453071936,S_4,1/16,False
"[1, -12, -4, -3, 7]",[1],-34777611,S_4,1,True
"[1, 6, -9, -11, 14]",[2],-340591,S_4,1,True
"[1, 3, -9, 3, 11]",[1],-2260363,S_4,1,True
"[1, 11, 10, -1, 10]",[1],-27656743,S_4,1,True
"[1, -1, 14, 0, -8]",[1],-6438848,S_4,1/64,False
"[1, 10, -2, -1, 14]",[1],-56996851,S_4,1,True
"[1, 10, -11, 0, 8]",[1],-22144512,S_4,1/16,False
"[1, 13, 8, -13, -3]",[1],21442632,S_4,1,True
"[1, 0, 1, 9, 4]",[1],-116415,S_4,1,True
"[1, 0, 2, -1, 3]","[0, 1, 1]",3877,S_4,1,True
"[1, 6, 2, -7, -12]",[1],-2277491,S_4,1,True
"[1, 9, 12, 13, 1]",[2],-1500368,S_4,1/4,False
"[1, -2, -12, 10, -11]",[1],-6803136,S_4,1,True
"[1, -4, 7, -14, -15]",[1],-4421648,S_4,1,True
"[1, 15, 12, -16, 14]",[1],-279162796,S_4,1,True
"[1, 0, 2, 15, -7]",[1],-1942363,S_4,1,True
"[1, -10, -3, -15, 1]",[2],-17943575,S_4,1,True
"[1, 3, 6, -8, 12]",[1],2318544,S_4,1/4,False
"[1, -10, -11, -7, 5]",[1],-19683191,S_4,1,True
"[1, -15, -14, 6, -4]",[1],-61497808,S_4,1/4,False
"[1, 13, 13, 1, 8]",[1],-36016976,S_4,1/4,False
"[1, 8, 1, 3, -5]",[2],-2854495,S_4,1,True
"[1, -1, 15, -12, 5]",[1],1765481,S_4,1,True
"[1, -7, 6, 8, 5]",[1],-715235,S_4,1,True
"[1, -11, -4, -13, 12]",[1],-103970055,S_4,1,True
"[1, 11, -9, 5, -5]",[1],-9809235,S_4,1,True
"[1, 13, 11, -10, 8]",[1],-53628364,S_4,1/4,False
"[1, 6, 16, 2, 1]","[0, 2]",336704,S_4,1,True
"[1, -4, 12, -12, 11]","[1, 2]",91904,S_4,1/64,False
"[1, -6, 13, 6, 3]",[1],1068096,S_4,1,True
"[1, -13, 16, -13, -16]",[1],-174981551,S_4,1,True
"[1, 16, -3, -9, 4]",[1],-9193199,S_4,1,True
"[1, -16, 5, 10, 9]",[1],-142811568,S_4,1/9,False
"[1, 3, 10, -12, 7]",[1],2447253,D_4,1/729,False
"[1, 11, 11, -14, -2]",[1],13542408,S_4,1,True
"[1, 12, 15, 15, 3]",[2],-3562191,S_4,1,True
"[1, 6, -6, 11, -14]",[1],-11833187,S_4,1,True
"[1, -13, 0, -4, -7]",[1],-38819003,S_4,1,True
"[1, 4, -4, 9, -15]",[1],-5034171,S_4,1,True
"[1, -2, -1, -15, 8]",[2],-2243471,S_4,1,True
"[1, -7, 11, 0, 10]",[2],-280100,S_4,1,True
"[1, -1, 9, -10, -6]",[1],-1854760,S_4,1,True
"[1, -16, 3, -13, 13]",[1],-288564471,S_4,1,True
"[1, 7, -10, 12, 15]",[1],-59531883,S_4,1,True
"[1, -12, 10, 0, -5]",[1],-7084800,S_4,1/9,False
"[1, 10, -8, 3, 16]",[1],-106503883,S_4,1,True
"[1, -14, -15, 12, -1]",[2],16885328,S_4,1/16,False
"[1, -16, 16, -2, -15]",[1],-253357232,S_4,1/4,False
"[1, 2, -16, -4, 8]",[1],7824640,S_4,1/64,False
"[1, 16, -9, 14, -2]",[1],-36202432,S_4,1/4,False
"[1, 9, -4, 15, 6]",[1],-29100063,S_4,1,True
"[1, 1, 13, 13, 10]","[1, 0]",2213492,S_4,1,True
"[1, 14, 0, -5, 1]",[2],302189,S_4,1,True
"[1, 14, 12, 1, -16]",[1],-175813227,S_4,1/9,False
"[1, 9, -9, 3, -13]",[1],-48250939,S_4,1,True
"[1, 7, 12, -1, -15]","[0, 1]",-259808,S_4,1/4,False
"[1, 8, -7, -13, -7]","[0, 1]",-9253247,S_4,1,True
"[1, -11, 0, -5, -16]",[2],-105342503,S_4,1/49,False
"[1, -4, 6, -12, -7]","[1, 2]",-1159168,S_4,1/4096,False
"[1, 10, -2, -8, 11]",[1],-29005616,S_4,1/4,False
"[1, -7, -6, -8, -12]",[1],-13493552,S_4,1/4,False
"[1, -10, -5, -16, 8]",[1],-61303040,S_4,1/4,False
"[1, -12, 0, 4, -11]",[1],-66382592,S_4,1,True
"[1, 0, 16, -1, 15]","[2, 1]",9237989,S_4,1,True
"[1, -8, -12, 3, 7]",[2],-1638923,S_4,1,True
"[1, 5, 6, -2, -12]",[1],-195152,S_4,1/4,False
"[1, 11, 11, 0, -5]",[1],-3460535,S_4,1,True
"[1, 4, -11, 3, -6]",[1],-2723031,S_4,1/9,False
"[1, 11, 3, -10, -8]",[1],-10803564,S_4,1/4,False
"[1, 5, 4, 4, 2]",[1],-15148,S_4,1,True
"[1, -6, 10, -15, -4]",[1],-1574371,S_4,1,True
"[1, 1, 16, 4, -13]",[2],-18938483,S_4,1,True
"[1, 4, 11, 0, 14]",[1],3366496,S_4,1,True
"[1, -16, 4, 2, 7]",[1],-83352496,S_4,1,True
"[1, 15, 9, -3, 11]",[1],-150445003,S_4,1,True
"[1, -16, 7, -10, -16]",[1],-477654176,S_4,1/4,False
"[1, 11, 5, -15, -16]",[1],-34525868,S_4,1,True
"[1, 2, -6, -2, 13]",[1],-297472,S_4,1/64,False
"[1, -13, 5, 1, -2]",[1],-2098368,S_4,1/64,False
"[1, 4, -15, -4, 16]","[1, 0]",5749952,S_4,1/16,False
"[1, -5, -11, -6, -16]",[1],-18858444,S_4,1/4,False
"[1, 4, 15, 3, -16]",[1],-9177007,S_4,1,True
"[1, -4, -2, -8, -7]",[1],-920320,S_4,1/16,False
"[1, 4, -1, -15, -12]",[2],-2319,S_4,1,True
"[1, -4, 7, -6, 12]",[1],243360,D_4,1/4,False
"[1, -10, 3, 0, -7]",[1],-11190928,S_4,1,True
"[1, 8, 0, -4, -14]",[1],-20964096,S_4,1/9,False
"[1, 8, 15, -2, 10]",[1],96512,D_4,1/16,False
