coefficients,signature,discriminant,gal_group,disc_ratio,ring_int
"[1, -3, 3, -8, 8]",[2],-62176,S_4,1/4,False
"[1, -3, 3, -7, -8]",[1],-513068,S_4,1,True
"[1, -3, 3, -7, -7]","[2, 0]",-403627,S_4,1,True
"[1, -3, 3, -7, -5]",[2],-236363,S_4,1,True
"[1, -3, 3, -7, -4]",[1],-175468,S_4,1,True
"[1, -3, 3, -7, -3]",[1],-127683,S_4,1/9,False
"[1, -3, 3, -7, -2]","[0, 1]",-91472,S_4,1/4,False
"[1, -3, 3, -7, -1]",[2],-65299,S_4,1,True
"[1, -3, 3, -7, 1]",[2],-36923,S_4,1,True
"[1, -3, 3, -7, 2]",[1],-31648,S_4,1/4,False
"[1, -3, 3, -7, 3]",[2],-30267,S_4,1,True
"[1, -3, 3, -7, 4]","[0, 1]",-31244,S_4,1,True
"[1, -3, 3, -7, 5]",[2],-33043,S_4,1,True
"[1, -3, 3, -7, 7]",[2],-32963,S_4,1,True
"[1, -3, 3, -7, 8]",[1],-28012,S_4,1,True
"[1, -3, 3, -6, -8]",[2],-419180,S_4,1/4,False
"[1, -3, 3, -6, -7]",[1],-322591,S_4,1,True
"[1, -3, 3, -6, -6]",[1],-242568,S_4,1,True
"[1, -3, 3, -6, -5]",[1],-177575,S_4,1,True
"[1, -3, 3, -6, -4]",[1],-126076,S_4,1/4,False
"[1, -3, 3, -6, -3]",[1],-86535,S_4,1,True
"[1, -3, 3, -6, -2]",[1],-57416,S_4,1,True
"[1, -3, 3, -6, -1]","[2, 0]",-37183,S_4,1,True
"[1, -3, 3, -6, 1]",[3],-17231,S_4,1,True
"[1, -3, 3, -6, 3]","[1, 0]",-14391,S_4,1,True
"[1, -3, 3, -6, 4]",[3],-15548,D_4,1/4,False
"[1, -3, 3, -6, 6]",[2],-15336,S_4,1,True
"[1, -3, 3, -6, 7]",[2],-10895,S_4,1,True
"[1, -3, 3, -5, -8]","[1, 0]",-341168,S_4,1/4,False
"[1, -3, 3, -5, -7]","[1, 0]",-256675,S_4,1,True
"[1, -3, 3, -5, -6]","[1, 0]",-187596,S_4,1,True
"[1, -3, 3, -5, -5]",[1],-132395,S_4,1,True
"[1, -3, 3, -5, -4]",[1],-89536,S_4,1/64,False
"[1, -3, 3, -5, -3]",[1],-57483,S_4,1/9,False
"[1, -3, 3, -5, -2]","[1, 0]",-34700,S_4,1,True
"[1, -3, 3, -5, -1]","[0, 2]",-19651,S_4,1,True
"[1, -3, 3, -5, 1]","[2, 0]",-6611,S_4,1,True
"[1, -3, 3, -5, 2]",[2],-5548,S_4,1,True
"[1, -3, 3, -5, 3]",[2],-6075,S_4,1,True
"[1, -3, 3, -5, 5]",[4],-5755,S_4,1,True
"[1, -3, 3, -5, 7]","[0, 2, 0]",6637,S_4,1,True
"[1, -3, 3, -5, 8]","[0, 1]",21200,S_4,1/4,False
"[1, -3, 3, -4, -8]",[1],-275792,S_4,1/4,False
"[1, -3, 3, -4, -7]","[0, 1, 2]",-202639,S_4,1,True
"[1, -3, 3, -4, -5]","[2, 1, 0]",-97583,S_4,1,True
"[1, -3, 3, -4, -4]",[1],-62608,S_4,1/4,False
"[1, -3, 3, -4, -3]","[1, 0]",-37287,S_4,1,True
"[1, -3, 3, -4, -2]",[1],-20084,S_4,1,True
"[1, -3, 3, -4, -1]",[3],-9463,S_4,1,True
"[1, -3, 3, -4, 1]","[2, 2]",-1823,S_4,1,True
"[1, -3, 3, -4, 2]","[0, 2]",-1732,S_4,1,True
"[1, -3, 3, -4, 5]","[1, 2]",2057,S_4,1,True
"[1, -3, 3, -4, 6]",[1],9612,S_4,1,True
"[1, -3, 3, -4, 7]","[0, 1, 0]",22873,S_4,1,True
"[1, -3, 3, -4, 8]",[1],43376,S_4,1/4,False
"[1, -3, 3, -3, -8]",[1],-220460,S_4,1,True
"[1, -3, 3, -3, -7]",[2],-157891,S_4,1,True
"[1, -3, 3, -3, -6]",[1],-108432,S_4,1/4,False
"[1, -3, 3, -3, -5]",[1],-70547,S_4,1,True
"[1, -3, 3, -3, -4]","[0, 1]",-42700,S_4,1,True
"[1, -3, 3, -3, -3]","[0, 1, 2]",-23355,S_4,1,True
"[1, -3, 3, -3, -1]","[2, 2, 0]",-4027,S_4,1,True
"[1, -3, 3, -3, 1]",[5],-275,D_4,1,True
"[1, -3, 3, -3, 3]","[2, 3]",189,D_4,1,True
"[1, -3, 3, -3, 4]",[1],3028,S_4,1,True
"[1, -3, 3, -3, 5]","[0, 1, 0]",9653,S_4,1,True
"[1, -3, 3, -3, 6]",[1],21600,D_4,1/4,False
"[1, -3, 3, -3, 7]",[1],40405,S_4,1,True
"[1, -3, 3, -3, 8]",[1],67604,S_4,1,True
"[1, -3, 3, -2, -8]",[2],-173228,S_4,1/4,False
"[1, -3, 3, -2, -7]",[1],-120487,S_4,1,True
"[1, -3, 3, -2, -6]",[2],-79704,S_4,1,True
"[1, -3, 3, -2, -5]",[1],-49343,S_4,1,True
"[1, -3, 3, -2, -4]",[1],-27868,S_4,1/4,False
"[1, -3, 3, -2, -3]","[0, 1]",-13743,S_4,1,True
"[1, -3, 3, -2, -2]",[1],-5432,S_4,1,True
"[1, -3, 3, -2, -1]","[0, 3, 2]",-1399,S_4,1,True
"[1, -3, 3, -2, 2]",[2],392,D_4,1,True
"[1, -3, 3, -2, 3]","[0, 1]",2673,S_4,1,True
"[1, -3, 3, -2, 4]","[0, 1]",8356,S_4,1/4,False
"[1, -3, 3, -2, 5]","[1, 0]",18977,S_4,1,True
"[1, -3, 3, -2, 6]",[1],36072,S_4,1,True
"[1, -3, 3, -2, 7]",[1],61177,S_4,1,True
"[1, -3, 3, -2, 8]",[1],95828,S_4,1/4,False
"[1, -3, 3, -1, -7]","[0, 2]",-89131,S_4,1,True
"[1, -3, 3, -1, -6]","[0, 1]",-56268,S_4,1,True
"[1, -3, 3, -1, -5]","[0, 1]",-32675,S_4,1,True
"[1, -3, 3, -1, -4]","[0, 1]",-16816,S_4,1/4,False
"[1, -3, 3, -1, -3]","[0, 2]",-7155,S_4,1,True
"[1, -3, 3, -1, -1]","[2, 4, 6]",-283,S_4,1,True
"[1, -3, 3, -1, 1]","[0, 3, 2, 1, 3, 0]",229,S_4,1,True
"[1, -3, 3, -1, 2]","[0, 1, 1]",1940,S_4,1,True
"[1, -3, 3, -1, 3]","[0, 1, 0]",6669,S_4,1,True
"[1, -3, 3, -1, 4]","[0, 1]",15952,S_4,1/4,False
"[1, -3, 3, -1, 5]","[0, 1]",31325,S_4,1,True
"[1, -3, 3, -1, 6]","[0, 0, 1]",54324,S_4,1,True
"[1, -3, 3, -1, 7]","[0, 1]",86485,S_4,1,True
"[1, -3, 3, -1, 8]","[0, 1]",129344,S_4,1/64,False
"[1, -3, 3, 0, -8]",[2],-98528,S_4,1/4,False
"[1, -3, 3, 0, -6]",[3],-37476,S_4,1,True
"[1, -3, 3, 0, -5]",[2],-19895,S_4,1,True
"[1, -3, 3, 0, -3]","[0, 2, 3]",-2943,S_4,1,True
"[1, -3, 3, 0, 1]",[2],1129,S_4,1,True
"[1, -3, 3, 0, 2]",[1],4892,S_4,1,True
"[1, -3, 3, 0, 3]","[0, 0, 1]",12825,S_4,1,True
"[1, -3, 3, 0, 4]",[1],26464,S_4,1/4,False
"[1, -3, 3, 0, 5]",[1],47345,S_4,1,True
"[1, -3, 3, 0, 6]",[1],77004,S_4,1,True
"[1, -3, 3, 0, 7]",[1],116977,S_4,1,True
"[1, -3, 3, 0, 8]",[1],168800,S_4,1/4,False
"[1, -3, 3, 1, -8]","[0, 1]",-70412,S_4,1,True
"[1, -3, 3, 1, -7]","[0, 3, 2]",-42619,S_4,1,True
"[1, -3, 3, 1, -5]","[2, 3, 0]",-11003,S_4,1,True
"[1, -3, 3, 1, -4]","[1, 0]",-4108,S_4,1,True
"[1, -3, 3, 1, -3]","[2, 0]",-1107,S_4,1,True
"[1, -3, 3, 1, -1]","[4, 4]",-643,S_4,1,True
"[1, -3, 3, 1, 1]",[2],2677,S_4,1,True
"[1, -3, 3, 1, 2]",[1],9248,D_4,1/4,False
"[1, -3, 3, 1, 3]","[0, 1, 0]",21141,S_4,1/9,False
"[1, -3, 3, 1, 4]",[1],39892,S_4,1,True
"[1, -3, 3, 1, 5]",[1],67037,S_4,1,True
"[1, -3, 3, 1, 6]","[0, 1]",104112,S_4,1/4,False
"[1, -3, 3, 1, 7]","[2, 1]",152653,S_4,1,True
"[1, -3, 3, 1, 8]",[1],214196,S_4,1,True
"[1, -3, 3, 2, -7]",[2],-28111,S_4,1,True
"[1, -3, 3, 2, -6]",[2],-14472,S_4,1,True
"[1, -3, 3, 2, -4]",[3],-3100,D_4,1/4,False
"[1, -3, 3, 2, -2]",[2],-2696,S_4,1,True
"[1, -3, 3, 2, -1]","[2, 1]",-2767,S_4,1,True
"[1, -3, 3, 2, 1]","[0, 0, 2, 1]",4225,A_4,1,True
"[1, -3, 3, 2, 2]",[1],14360,S_4,1,True
"[1, -3, 3, 2, 3]",[1],30969,S_4,1,True
"[1, -3, 3, 2, 4]",[1],55588,S_4,1/4,False
"[1, -3, 3, 2, 5]",[1],89753,S_4,1,True
"[1, -3, 3, 2, 7]",[1],192865,S_4,1,True
"[1, -3, 3, 2, 8]",[1],264884,S_4,1/4,False
"[1, -3, 3, 3, -8]","[0, 1]",-35888,S_4,1/4,False
"[1, -3, 3, 3, -7]",[1],-20947,S_4,1,True
"[1, -3, 3, 3, -6]","[1, 1]",-12204,S_4,1,True
"[1, -3, 3, 3, -5]",[3],-8123,S_4,1,True
"[1, -3, 3, 3, -3]","[3, 0]",-7803,S_4,1,True
"[1, -3, 3, 3, -2]",[2],-8492,S_4,1,True
"[1, -3, 3, 3, -1]",[2],-7699,S_4,1,True
"[1, -3, 3, 3, 1]",[2],4477,D_4,1,True
"[1, -3, 3, 3, 2]","[1, 0]",18932,S_4,1,True
"[1, -3, 3, 3, 3]",[1],41013,D_4,1/49,False
"[1, -3, 3, 3, 4]",[1],72256,S_4,1/64,False
"[1, -3, 3, 3, 5]","[2, 1]",114197,S_4,1,True
"[1, -3, 3, 3, 6]","[1, 0]",168372,S_4,1,True
"[1, -3, 3, 3, 7]",[1],236317,S_4,1,True
"[1, -3, 3, 3, 8]",[1],319568,S_4,1/4,False
"[1, -3, 3, 4, -8]",[1],-32720,S_4,1/4,False
"[1, -3, 3, 4, -7]","[0, 1]",-23071,S_4,1,True
"[1, -3, 3, 4, -6]",[2],-18468,S_4,1,True
"[1, -3, 3, 4, -4]",[3],-18256,S_4,1/4,False
"[1, -3, 3, 4, -2]",[2],-19796,S_4,1,True
"[1, -3, 3, 4, -1]",[2],-17383,S_4,1,True
"[1, -3, 3, 4, 1]","[0, 1, 2, 1, 0]",1489,S_4,1,True
"[1, -3, 3, 4, 2]",[1],21020,S_4,1,True
"[1, -3, 3, 4, 3]",[1],49329,S_4,1,True
"[1, -3, 3, 4, 4]",[1],87952,S_4,1/16,False
"[1, -3, 3, 4, 5]","[0, 1, 0]",138425,S_4,1,True
"[1, -3, 3, 4, 6]",[1],202284,S_4,1/9,False
"[1, -3, 3, 4, 7]",[1],281065,S_4,1,True
"[1, -3, 3, 4, 8]",[1],376304,S_4,1/4,False
"[1, -3, 3, 5, -8]",[1],-42188,S_4,1,True
"[1, -3, 3, 5, -7]",[2],-37075,S_4,1,True
"[1, -3, 3, 5, -5]",[2],-36995,S_4,1,True
"[1, -3, 3, 5, -4]",[1],-38956,S_4,1,True
"[1, -3, 3, 5, -3]","[3, 0]",-40203,S_4,1,True
"[1, -3, 3, 5, -1]",[3],-34411,S_4,1,True
"[1, -3, 3, 5, 1]",[2],-7331,S_4,1,True
"[1, -3, 3, 5, 2]",[1],18032,D_4,1/4,False
"[1, -3, 3, 5, 3]",[1],53325,S_4,1/9,False
"[1, -3, 3, 5, 4]","[1, 0]",100084,S_4,1,True
"[1, -3, 3, 5, 5]",[1],159845,S_4,1,True
"[1, -3, 3, 5, 6]","[1, 0]",234144,S_4,1/4,False
"[1, -3, 3, 5, 7]",[1],324517,S_4,1,True
"[1, -3, 3, 5, 8]","[0, 1]",432500,S_4,1/25,False
"[1, -3, 3, 6, -8]",[2],-67532,S_4,1/4,False
"[1, -3, 3, 6, -6]",[2],-67608,S_4,1,True
"[1, -3, 3, 6, -5]",[1],-70223,S_4,1,True
"[1, -3, 3, 6, -4]",[1],-72508,S_4,1/4,False
"[1, -3, 3, 6, -3]",[1],-72927,S_4,1,True
"[1, -3, 3, 6, -2]",[2],-69944,S_4,1,True
"[1, -3, 3, 6, 1]","[0, 2]",-25223,S_4,1,True
"[1, -3, 3, 6, 2]",[1],6728,S_4,1,True
"[1, -3, 3, 6, 3]","[0, 1]",49761,S_4,1,True
"[1, -3, 3, 6, 4]",[1],105412,D_4,1/4,False
"[1, -3, 3, 6, 5]",[1],175217,S_4,1,True
"[1, -3, 3, 6, 6]",[1],260712,S_4,1,True
"[1, -3, 3, 6, 7]","[0, 1]",363433,S_4,1,True
"[1, -3, 3, 6, 8]",[1],484916,S_4,1/4,False
"[1, -3, 3, 7, -7]",[2],-114331,S_4,1,True
"[1, -3, 3, 7, -6]",[1],-117612,S_4,1,True
"[1, -3, 3, 7, -5]",[1],-120947,S_4,1,True
"[1, -3, 3, 7, -4]",[2],-122800,S_4,1/4,False
"[1, -3, 3, 7, -3]",[1],-121635,S_4,1,True
"[1, -3, 3, 7, -2]",[1],-115916,S_4,1,True
"[1, -3, 3, 7, -1]",[3],-104107,S_4,1,True
"[1, -3, 3, 7, 1]",[3],-56075,S_4,1,True
"[1, -3, 3, 7, 2]",[1],-16780,S_4,1,True
"[1, -3, 3, 7, 3]",[1],34749,S_4,1,True
"[1, -3, 3, 7, 4]","[1, 0]",100048,S_4,1/4,False
"[1, -3, 3, 7, 5]",[1],180653,S_4,1,True
"[1, -3, 3, 7, 6]",[1],278100,S_4,1,True
"[1, -3, 3, 7, 7]",[1],393925,S_4,1/25,False
"[1, -3, 3, 7, 8]",[1],529664,S_4,1/64,False
"[1, -3, 3, 8, -8]",[2],-182048,S_4,1/4,False
"[1, -3, 3, 8, -7]","[1, 0]",-186007,S_4,1,True
"[1, -3, 3, 8, -6]",[1],-190404,S_4,1,True
"[1, -3, 3, 8, -5]",[1],-193703,S_4,1,True
"[1, -3, 3, 8, -4]",[1],-194368,S_4,1/16,False
"[1, -3, 3, 8, -3]",[1],-190863,S_4,1,True
"[1, -3, 3, 8, -2]",[1],-181652,S_4,1,True
"[1, -3, 3, 8, -1]",[2],-165199,S_4,1,True
"[1, -3, 3, 8, 2]",[2],-57028,S_4,1,True
"[1, -3, 3, 8, 3]","[1, 0, 0]",3753,S_4,1,True
"[1, -3, 3, 8, 4]",[1],79456,S_4,1/4,False
"[1, -3, 3, 8, 5]",[1],171617,S_4,1,True
"[1, -3, 3, 8, 6]",[1],281772,S_4,1,True
"[1, -3, 3, 8, 7]",[1],411457,S_4,1,True
"[1, -3, 3, 8, 8]",[1],562208,S_4,1/4,False
"[1, -3, 4, -8, -8]",[1],-587968,S_4,1/64,False
"[1, -3, 4, -8, -7]",[1],-469787,S_4,1,True
"[1, -3, 4, -8, -6]",[1],-369676,S_4,1,True
"[1, -3, 4, -8, -5]",[1],-286099,S_4,1,True
"[1, -3, 4, -8, -4]",[1],-217520,S_4,1/4,False
"[1, -3, 4, -8, -3]",[1],-162403,S_4,1,True
"[1, -3, 4, -8, -2]",[1],-119212,S_4,1,True
"[1, -3, 4, -8, -1]",[2],-86411,S_4,1,True
"[1, -3, 4, -8, 1]",[2],-45835,S_4,1,True
"[1, -3, 4, -8, 2]","[0, 1]",-34988,S_4,1,True
"[1, -3, 4, -8, 3]",[1],-28387,S_4,1,True
"[1, -3, 4, -8, 4]","[0, 1]",-24496,S_4,1/4,False
"[1, -3, 4, -8, 5]",[2],-21779,S_4,1,True
"[1, -3, 4, -8, 7]",[3],-13723,S_4,1,True
"[1, -3, 4, -7, -8]",[1],-474439,S_4,1,True
"[1, -3, 4, -7, -7]",[1],-370832,S_4,1/4,False
"[1, -3, 4, -7, -6]",[1],-284143,S_4,1,True
"[1, -3, 4, -7, -5]",[2],-212836,S_4,1,True
"[1, -3, 4, -7, -4]",[1],-155375,S_4,1,True
"[1, -3, 4, -7, -3]",[1],-110224,S_4,1/4,False
"[1, -3, 4, -7, -2]","[1, 0]",-75847,S_4,1,True
"[1, -3, 4, -7, -1]",[2],-50708,S_4,1,True
"[1, -3, 4, -7, 1]",[2],-22000,D_4,1/16,False
"[1, -3, 4, -7, 2]","[2, 0]",-15359,S_4,1,True
"[1, -3, 4, -7, 3]",[1],-11812,S_4,1,True
"[1, -3, 4, -7, 4]","[2, 2]",-9823,S_4,1,True
"[1, -3, 4, -7, 7]",[2],2156,D_4,1,True
"[1, -3, 4, -7, 8]",[1],13273,S_4,1,True
"[1, -3, 4, -6, -7]","[2, 1]",-290803,S_4,1,True
"[1, -3, 4, -6, -6]",[1],-216492,S_4,1,True
"[1, -3, 4, -6, -5]",[1],-156411,S_4,1/81,False
"[1, -3, 4, -6, -4]",[1],-109024,S_4,1/4,False
"[1, -3, 4, -6, -3]",[1],-72795,S_4,1,True
"[1, -3, 4, -6, -2]",[1],-46188,S_4,1,True
"[1, -3, 4, -6, -1]",[2],-27667,S_4,1,True
"[1, -3, 4, -6, 1]",[2],-8739,S_4,1,True
"[1, -3, 4, -6, 2]","[1, 1]",-5260,S_4,1,True
"[1, -3, 4, -6, 3]","[0, 3]",-3723,S_4,1,True
"[1, -3, 4, -6, 5]","[5, 4, 0]",-331,S_4,1,True
"[1, -3, 4, -6, 6]","[1, 0]",4596,S_4,1,True
"[1, -3, 4, -6, 7]",[1],13725,D_4,1/25,False
"[1, -3, 4, -6, 8]","[1, 0]",28592,S_4,1/4,False
"[1, -3, 4, -5, -8]",[1],-303727,S_4,1,True
"[1, -3, 4, -5, -7]",[1],-226136,S_4,1,True
"[1, -3, 4, -5, -6]",[1],-163159,S_4,1,True
"[1, -3, 4, -5, -5]",[1],-113260,S_4,1/4,False
"[1, -3, 4, -5, -4]","[3, 2]",-74903,S_4,1,True
"[1, -3, 4, -5, -2]","[2, 1]",-26671,S_4,1,True
"[1, -3, 4, -5, -1]",[2],-13724,S_4,1/4,False
"[1, -3, 4, -5, 1]","[3, 0]",-2488,S_4,1,True
"[1, -3, 4, -5, 4]","[2, 1, 1, 2]",761,S_4,1,True
"[1, -3, 4, -5, 5]",[1],4360,S_4,1,True
"[1, -3, 4, -5, 6]",[1],11777,S_4,1,True
"[1, -3, 4, -5, 7]",[1],24548,D_4,1/4,False
"[1, -3, 4, -5, 8]","[0, 1, 0]",44209,S_4,1,True
"[1, -3, 4, -4, -8]",[1],-240064,S_4,1/64,False
"[1, -3, 4, -4, -7]",[1],-173915,S_4,1,True
"[1, -3, 4, -4, -6]",[1],-121228,S_4,1,True
"[1, -3, 4, -4, -5]",[1],-80467,S_4,1,True
"[1, -3, 4, -4, -4]",[1],-50096,S_4,1/4,False
"[1, -3, 4, -4, -3]",[1],-28579,S_4,1,True
"[1, -3, 4, -4, -2]",[1],-14380,S_4,1,True
"[1, -3, 4, -4, -1]","[3, 2]",-5963,S_4,1,True
"[1, -3, 4, -4, 1]","[0, 4, 5]",-331,S_4,1,True
"[1, -3, 4, -4, 3]",[2],605,D_4,1,True
"[1, -3, 4, -4, 4]",[1],3152,S_4,1/4,False
"[1, -3, 4, -4, 5]",[1],9133,S_4,1,True
"[1, -3, 4, -4, 6]","[1, 0]",20084,S_4,1,True
"[1, -3, 4, -4, 7]",[1],37541,S_4,1,True
"[1, -3, 4, -4, 8]",[1],63040,S_4,1/64,False
"[1, -3, 4, -3, -8]",[1],-187623,S_4,1/9,False
"[1, -3, 4, -3, -7]",[1],-131872,S_4,1/4,False
"[1, -3, 4, -3, -6]",[1],-88431,S_4,1,True
"[1, -3, 4, -3, -5]",[1],-55764,S_4,1,True
"[1, -3, 4, -3, -4]",[1],-32335,S_4,1,True
"[1, -3, 4, -3, -3]",[3],-16608,S_4,1/4,False
"[1, -3, 4, -3, -1]",[3],-2116,S_4,1,True
"[1, -3, 4, -3, 2]","[0, 3, 2, 1, 2, 0]",257,S_4,1,True
"[1, -3, 4, -3, 4]",[1],6849,S_4,1,True
"[1, -3, 4, -3, 5]",[1],16256,S_4,1/16,False
"[1, -3, 4, -3, 6]",[1],31785,S_4,1,True
"[1, -3, 4, -3, 7]",[1],54972,S_4,1/9,False
"[1, -3, 4, -3, 8]",[1],87353,S_4,1,True
"[1, -3, 4, -2, -8]",[1],-144784,S_4,1/4,False
"[1, -3, 4, -2, -7]",[1],-98387,S_4,1,True
"[1, -3, 4, -2, -6]",[1],-63148,S_4,1,True
"[1, -3, 4, -2, -5]",[2],-37531,S_4,1,True
"[1, -3, 4, -2, -3]",[2],-9019,S_4,1,True
"[1, -3, 4, -2, -2]",[1],-3052,S_4,1,True
"[1, -3, 4, -2, -1]","[4, 4]",-563,S_4,1,True
"[1, -3, 4, -2, 1]","[3, 3]",125,C_4,1,True
"[1, -3, 4, -2, 2]",[1],1396,S_4,1,True
"[1, -3, 4, -2, 3]","[0, 1, 0]",5333,S_4,1,True
"[1, -3, 4, -2, 4]","[1, 1]",13472,S_4,1/4,False
"[1, -3, 4, -2, 5]",[1],27349,S_4,1,True
"[1, -3, 4, -2, 6]",[1],48500,S_4,1,True
"[1, -3, 4, -2, 7]",[1],78461,S_4,1,True
"[1, -3, 4, -2, 8]",[1],118768,S_4,1/4,False
"[1, -3, 4, -1, -8]",[2],-110575,S_4,1/25,False
"[1, -3, 4, -1, -7]",[2],-72488,S_4,1,True
"[1, -3, 4, -1, -5]",[2],-24796,S_4,1/4,False
"[1, -3, 4, -1, -4]","[1, 2]",-12119,S_4,1,True
"[1, -3, 4, -1, -2]","[3, 3]",-1423,S_4,1,True
"[1, -3, 4, -1, 1]",[2],1016,S_4,1,True
"[1, -3, 4, -1, 2]","[0, 1, 0]",4345,S_4,1,True
"[1, -3, 4, -1, 3]",[1],11492,D_4,1/4,False
"[1, -3, 4, -1, 4]","[1, 0]",23993,S_4,1,True
"[1, -3, 4, -1, 5]",[1],43384,S_4,1,True
"[1, -3, 4, -1, 6]",[1],71201,S_4,1,True
"[1, -3, 4, -1, 7]",[1],108980,S_4,1/4,False
"[1, -3, 4, -1, 8]","[0, 1]",158257,S_4,1,True
"[1, -3, 4, 0, -7]","[2, 3]",-53851,S_4,1/49,False
"[1, -3, 4, 0, -6]",[1],-31884,S_4,1,True
"[1, -3, 4, 0, -5]",[1],-17235,S_4,1,True
"[1, -3, 4, 0, -4]","[2, 0]",-8368,S_4,1/4,False
"[1, -3, 4, 0, -3]",[2],-3747,S_4,1,True
"[1, -3, 4, 0, -1]","[0, 3]",-1099,S_4,1,True
"[1, -3, 4, 0, 1]",[2],2997,D_4,1/9,False
"[1, -3, 4, 0, 2]","[0, 1]",9428,S_4,1,True
"[1, -3, 4, 0, 3]",[1],20829,S_4,1,True
"[1, -3, 4, 0, 4]",[1],38736,S_4,1/4,False
"[1, -3, 4, 0, 5]",[1],64685,S_4,1,True
"[1, -3, 4, 0, 6]",[1],100212,S_4,1,True
"[1, -3, 4, 0, 7]",[1],146853,D_4,1/9,False
"[1, -3, 4, 0, 8]",[1],206144,S_4,1/64,False
"[1, -3, 4, 1, -8]",[2],-67399,S_4,1,True
"[1, -3, 4, 1, -6]","[2, 0]",-25903,S_4,1,True
"[1, -3, 4, 1, -5]",[1],-15172,S_4,1,True
"[1, -3, 4, 1, -4]","[2, 1]",-9071,S_4,1,True
"[1, -3, 4, 1, -2]",[2],-4615,S_4,1,True
"[1, -3, 4, 1, -1]",[4],-3188,S_4,1,True
"[1, -3, 4, 1, 1]",[2],5744,S_4,1/4,False
"[1, -3, 4, 1, 2]","[0, 1, 0]",16321,S_4,1,True
"[1, -3, 4, 1, 3]",[1],33020,S_4,1,True
"[1, -3, 4, 1, 4]",[1],57377,S_4,1,True
"[1, -3, 4, 1, 5]",[1],90928,S_4,1/4,False
"[1, -3, 4, 1, 6]","[1, 1]",135209,S_4,1,True
"[1, -3, 4, 1, 7]",[1],191756,S_4,1,True
"[1, -3, 4, 1, 8]",[1],262105,S_4,1,True
"[1, -3, 4, 2, -8]",[1],-59728,S_4,1/4,False
"[1, -3, 4, 2, -7]",[3],-40307,S_4,1,True
"[1, -3, 4, 2, -5]",[3],-19579,S_4,1,True
"[1, -3, 4, 2, -3]","[3, 2]",-12763,S_4,1,True
"[1, -3, 4, 2, -2]",[1],-10732,S_4,1,True
"[1, -3, 4, 2, -1]",[3],-7571,S_4,1,True
"[1, -3, 4, 2, 1]","[2, 1]",8285,S_4,1,True
"[1, -3, 4, 2, 2]",[1],24052,S_4,1,True
"[1, -3, 4, 2, 3]",[1],47093,S_4,1,True
"[1, -3, 4, 2, 4]","[0, 1]",78944,S_4,1/4,False
"[1, -3, 4, 2, 5]","[1, 0]",121141,S_4,1/529,False
"[1, -3, 4, 2, 6]",[1],175220,S_4,1,True
"[1, -3, 4, 2, 7]",[1],242717,S_4,1,True
"[1, -3, 4, 2, 8]",[1],325168,S_4,1/4,False
"[1, -3, 4, 3, -8]",[1],-63279,S_4,1,True
"[1, -3, 4, 3, -7]",[1],-47992,S_4,1,True
"[1, -3, 4, 3, -6]",[3],-38103,S_4,1,True
"[1, -3, 4, 3, -4]",[3],-28375,S_4,1,True
"[1, -3, 4, 3, -3]",[1],-25464,S_4,1,True
"[1, -3, 4, 3, -2]",[1],-21807,S_4,1,True
"[1, -3, 4, 3, -1]",[2],-15868,S_4,1/4,False
"[1, -3, 4, 3, 1]",[2],9000,D_4,1,True
"[1, -3, 4, 3, 2]","[1, 0]",31001,S_4,1,True
"[1, -3, 4, 3, 3]",[1],61428,S_4,1/4,False
"[1, -3, 4, 3, 4]",[1],101817,S_4,1/81,False
"[1, -3, 4, 3, 5]",[1],153704,S_4,1,True
"[1, -3, 4, 3, 6]",[1],218625,S_4,1,True
"[1, -3, 4, 3, 8]",[1],393713,S_4,1,True
"[1, -3, 4, 4, -8]",[1],-80320,S_4,1/64,False
"[1, -3, 4, 4, -7]","[2, 2]",-68123,S_4,1/121,False
"[1, -3, 4, 4, -5]","[3, 0]",-54931,S_4,1,True
"[1, -3, 4, 4, -3]",[2],-46435,S_4,1,True
"[1, -3, 4, 4, -2]",[1],-40108,S_4,1,True
"[1, -3, 4, 4, -1]","[2, 0]",-30347,S_4,1,True
"[1, -3, 4, 4, 1]","[2, 1]",5621,S_4,1,True
"[1, -3, 4, 4, 2]",[1],34900,S_4,1/25,False
"[1, -3, 4, 4, 3]",[1],73757,S_4,1,True
"[1, -3, 4, 4, 4]",[1],123728,S_4,1/4,False
"[1, -3, 4, 4, 5]",[1],186349,S_4,1,True
"[1, -3, 4, 4, 6]",[1],263156,S_4,1,True
"[1, -3, 4, 4, 7]",[1],355685,S_4,1,True
"[1, -3, 4, 4, 8]",[1],465472,S_4,1/64,False
"[1, -3, 4, 5, -8]",[2],-113767,S_4,1,True
"[1, -3, 4, 5, -6]",[2],-96559,S_4,1,True
"[1, -3, 4, 5, -5]",[1],-91060,S_4,1,True
"[1, -3, 4, 5, -4]",[2],-85583,S_4,1,True
"[1, -3, 4, 5, -2]",[3],-68551,S_4,1/49,False
"[1, -3, 4, 5, -1]",[2],-53924,S_4,1,True
"[1, -3, 4, 5, 1]",[3],-4768,S_4,1/4,False
"[1, -3, 4, 5, 2]",[1],32833,S_4,1,True
"[1, -3, 4, 5, 3]",[1],81164,S_4,1,True
"[1, -3, 4, 5, 4]","[1, 0]",141761,S_4,1,True
"[1, -3, 4, 5, 5]",[1],216160,S_4,1/4,False
"[1, -3, 4, 5, 6]",[1],305897,S_4,1,True
