coefficients,signature,discriminant
"[1, 14, 21, 20, 23]",[1],-148876016
"[1, 8, 32, -3, 31]",[1],357311989
"[1, -24, -24, -19, -19]",[2],-2430092875
"[1, -32, 3, 27, -8]",[2],1176369097
"[1, 27, -20, 24, -7]",[1],-676378747
"[1, -32, 14, 19, 8]",[1],-2040934955
"[1, -28, -20, -30, -17]",[1],-3731803696
"[1, 6, -7, -24, -2]",[1],13840704
"[1, -3, 27, -24, -9]",[1],-93142143
"[1, -9, 32, -9, -28]",[1],-71112583
"[1, 24, -28, 1, -12]",[1],-2262642011
"[1, -15, 3, -19, 9]",[1],-170921691
"[1, -32, -13, -13, -2]",[1],-201371031
"[1, -24, -1, 22, 17]",[1],-1930753104
"[1, -28, 13, -23, 17]",[1],-3617861335
"[1, -25, 21, 21, 17]",[1],-4036295875
"[1, -14, -22, -19, 11]",[1],-505772011
"[1, -11, 1, -23, -25]",[1],-346039931
"[1, -14, -30, 29, 28]",[1],2019406541
"[1, 1, -28, -3, -25]",[1],-319978868
"[1, 22, -22, 1, 32]",[1],-7488752147
"[1, 19, -31, -30, 1]",[2],1629957817
"[1, 0, -13, 21, 32]",[2],-26932471
"[1, -9, 9, 5, -19]",[1],-20389603
"[1, 25, -14, -25, -28]",[1],-11178958447
"[1, -7, 17, 23, -28]",[1],-65989388
"[1, -21, 26, -32, -13]",[1],-2369394339
"[1, 6, 18, 25, -17]",[1],-8842667
"[1, 25, -18, 0, -7]",[2],-712114123
"[1, 8, 20, -11, -31]",[1],-21694507
"[1, 8, 1, -19, 19]",[1],-19535743
"[1, -23, 13, -5, -3]",[1],-88269883
"[1, -24, -26, -30, -4]",[1],-819059248
"[1, 12, 15, 7, 4]","[1, 2]",-2348303
"[1, -22, -23, -24, -22]",[1],-2188622016
"[1, -24, 2, -3, 25]",[2],-5465869803
"[1, -20, 10, 32, 29]",[1],-3368827648
"[1, 11, -16, 2, -11]",[1],-106079451
"[1, -13, 5, -12, 32]",[1],-641595056
"[1, -15, 16, -9, 31]",[1],-761585868
"[1, -28, 20, 13, 9]",[1],-1967385675
"[1, -4, 17, -29, -17]",[1],-32250807
"[1, -21, -7, -18, -26]",[1],-3536149896
"[1, 10, -2, 32, -13]",[1],-204183856
"[1, 11, -9, -25, -25]",[1],-373289675
"[1, 16, -12, -3, -6]",[1],-110760075
"[1, 6, -10, -5, -32]",[1],-126401411
"[1, -22, 20, -11, 16]",[1],-969418683
"[1, 26, 4, -12, 3]",[1],-34171056
"[1, 12, 30, -9, 2]",[1],-4107883
"[1, 30, -6, -21, -13]",[1],-3562853323
"[1, -27, 19, -25, 15]",[1],-1819701595
"[1, 32, -29, 0, 12]",[1],-3373132608
"[1, 23, -32, 27, -7]",[1],-127054032
"[1, -24, -29, -2, 8]","[1, 0]",-334284128
"[1, 24, 14, -26, 3]",[1],590416720
"[1, 26, 20, -3, -19]",[1],-3086560643
"[1, 30, 15, 3, 1]",[2],-12089471
"[1, -21, 17, -26, -21]",[1],-3507572519
"[1, 28, -19, 15, 25]",[1],-14618984375
"[1, 32, 8, 12, -16]",[1],-8008239872
"[1, 8, 22, 8, -2]",[1],-899584
"[1, 1, 15, -27, 27]",[1],36943533
"[1, 0, -27, -20, 29]",[1],156428816
"[1, 1, 18, -3, 15]",[1],18366912
"[1, 31, 3, -5, 8]",[1],-1617772172
"[1, -19, 3, 3, 26]",[1],-2290546156
"[1, 4, 20, 10, -31]",[1],-67796528
"[1, 12, -20, 1, 30]",[1],-733550779
"[1, -11, 19, 7, -4]","[1, 0]",8114896
"[1, 26, 18, -26, -14]",[1],1187929040
"[1, 28, 21, 23, 25]",[1],-6250186615
"[1, 25, 27, -11, 20]",[1],-5312302124
"[1, -16, 32, -10, 16]",[1],-281444016
"[1, 9, 13, 3, 18]",[1],-17164080
"[1, 11, -10, -3, 24]",[1],-289329567
"[1, -5, 29, -27, 23]",[1],53453629
"[1, 14, -21, 9, 17]",[1],-558853591
"[1, -17, 16, 13, -32]",[1],-1025798167
"[1, -2, -8, -32, -19]",[1],-19000880
"[1, -31, -4, -21, -15]",[1],-6160629576
"[1, 16, -9, -13, -31]",[1],-2274347943
"[1, 31, -23, 12, 25]",[1],-20650199863
"[1, 8, 27, -30, -8]",[1],-199922144
"[1, -31, -17, 13, -21]",[1],-14766114275
"[1, 25, 6, -15, -8]",[1],-227722847
"[1, -2, 14, 32, 28]",[1],46741248
"[1, 10, -14, 24, -19]",[1],-96664368
"[1, 18, -21, 24, 15]",[1],-2048989392
"[1, 5, 5, 18, 19]",[1],-4427783
"[1, 17, 0, -28, 18]",[1],-309202924
"[1, 12, -15, 5, 29]",[1],-781538503
"[1, -11, -18, -6, -8]",[1],-49349408
"[1, -7, 16, 14, -32]",[1],-17450896
"[1, -24, 13, 28, 23]",[1],-4973750096
"[1, -21, 10, 30, 11]",[1],-157000291
"[1, -22, 2, 3, 1]",[2],-6197195
"[1, 1, 29, 30, -21]",[1],-417834735
"[1, 3, 26, 28, 2]",[1],-28011084
"[1, 4, 25, 12, -20]",[1],-96914560
"[1, 22, 4, 13, -2]",[1],-132189067
"[1, -4, -16, 24, 14]",[1],44329984
"[1, -30, 29, -5, -24]",[1],-10122214271
"[1, -20, -19, -12, -4]",[1],-21281408
"[1, 8, 0, 11, 13]",[1],-24708267
"[1, -30, -22, 23, -15]",[1],-8495995739
"[1, 28, -11, -16, 11]",[1],-899752336
"[1, 22, -11, 22, -32]",[1],-6242751952
"[1, -30, 17, 21, -28]",[2],-9398117911
"[1, -3, -14, 23, 7]",[1],14205224
"[1, 30, -28, -8, -15]",[1],-8819222960
"[1, 23, -21, -14, 8]",[1],401807412
"[1, -6, -16, -24, -2]",[1],-22249152
"[1, 11, -10, -4, -26]",[1],-441648300
"[1, 20, 31, 28, 4]",[1],-107680384
"[1, 11, -2, -5, 6]",[2],-12941783
"[1, -22, -13, 13, 14]",[1],-728364247
"[1, 15, 27, 7, -23]",[1],-235694579
"[1, -27, 28, 14, -3]",[1],677789573
"[1, -10, 11, 28, -3]",[1],39473712
"[1, 16, 3, 10, -7]",[1],-112224272
"[1, 3, 20, 9, 4]",[1],4622553
"[1, 1, -17, -23, 16]",[1],8386292
"[1, 20, 14, 32, -23]",[1],-3939859200
"[1, -1, 5, 21, -30]",[1],-22730928
"[1, -17, -20, -6, 18]",[1],-1062257868
"[1, 13, 32, -26, -11]",[1],121198725
"[1, 32, -30, 17, -26]",[1],-17009843643
"[1, 10, 18, -27, -29]",[1],28184629
"[1, 22, 19, 26, -4]",[1],-879071536
"[1, -29, -14, 3, -25]",[1],-13739459376
"[1, -2, -10, 11, -23]",[1],-14654187
"[1, 24, -8, -4, -18]",[1],-3284427520
"[1, -2, 2, -13, -32]",[1],-15258771
"[1, -16, -4, 28, -23]",[1],-767614464
"[1, -13, 18, 22, 20]",[1],-263127312
"[1, 28, 31, -6, 25]",[1],-11680198288
"[1, -24, 31, 14, -16]",[1],721284064
"[1, 28, 0, 32, -32]",[1],-19930021888
"[1, -13, 16, 2, -13]",[1],-37802459
"[1, 30, -19, 17, -11]",[1],-1823355719
"[1, -25, -11, -31, -15]",[1],-3015584683
"[1, 19, -29, -6, -22]",[1],-4114521432
"[1, -14, -32, -15, -27]",[1],-1542385827
"[1, 26, -28, 17, 17]",[1],-6534046067
"[1, 17, -6, 21, -4]",[1],-188360671
"[1, -25, 4, -10, -12]",[1],-1660035232
"[1, 16, 0, -22, -29]",[1],-1247840176
"[1, -1, 1, -21, 19]",[2],-3694483
"[1, -2, 16, -12, 24]",[1],5577984
"[1, -26, -10, 23, 1]",[2],1006946757
"[1, 27, 27, -24, -24]",[2],323916192
"[1, 28, 26, -30, 11]",[1],-2660620208
"[1, 11, -31, 2, -23]",[1],-1162370679
"[1, -20, -16, 17, -10]",[1],-827315611
"[1, -15, 15, 30, 4]",[1],170592484
"[1, 18, 31, 16, -7]",[1],-130987856
"[1, 14, -18, 3, 13]",[1],-236589899
"[1, 25, 13, 8, 2]",[1],-17882836
"[1, -5, 22, 14, 15]",[1],72280501
"[1, 6, -5, 24, -32]",[1],-89409024
"[1, -28, 31, -25, 11]",[2],-447645503
"[1, 32, 9, -10, -20]",[1],-9554250240
"[1, 6, -12, -31, -16]",[1],-7294027
"[1, -17, 20, -22, 26]",[1],-609331948
"[1, 5, -6, -4, 23]",[1],-14389547
"[1, -21, -32, 31, 14]",[1],4579192273
"[1, 4, -22, -20, -13]",[1],-75106304
"[1, -32, -8, 30, 25]",[1],-11063873200
"[1, -21, 2, 13, 17]",[1],-1464531132
"[1, 8, 0, -27, -10]",[1],21593237
"[1, -12, 25, 9, 12]",[1],-60432423
"[1, 6, 20, 1, 30]",[1],60490789
"[1, -17, 17, 12, 18]",[1],-781773876
"[1, 23, 15, -23, 22]",[1],-4104990796
"[1, -14, -25, 16, 25]",[2],213816624
"[1, 22, 26, -23, -9]",[1],1178110837
"[1, 26, -30, 17, -30]",[1],-10840641619
"[1, -7, 2, -22, -1]",[2],-18470507
"[1, 32, 4, 15, -28]",[1],-23177040987
"[1, 14, -9, 28, 31]",[1],-2111853136
"[1, 2, 1, 32, -17]",[2],-35065072
"[1, -9, 29, 10, -21]",[1],-102868415
"[1, -25, -5, 15, 11]",[1],-868398339
"[1, -32, 10, -9, -19]",[1],-10680851451
"[1, -5, -7, -7, 28]",[1],-44359308
"[1, 31, 1, 10, 24]",[1],-14317970764
"[1, 8, -15, -22, -8]",[1],-16967232
"[1, -16, -9, -9, 22]",[1],-1182998903
"[1, -3, -8, 28, 18]","[0, 1]",-8494636
"[1, 1, -8, 23, -9]",[1],-3547916
"[1, -8, 21, 32, -31]",[1],-199019376
"[1, -23, 11, -2, 14]",[2],-1295885048
"[1, -1, -11, 28, 24]",[1],-28635536
"[1, 30, 26, -22, -28]",[1],-4850067888
"[1, 16, 16, 17, 25]",[1],-543313627
"[1, 24, 3, 10, 5]",[1],-237994960
"[1, -29, 3, 31, -21]",[1],-4407486619
"[1, 23, 15, -8, -3]",[1],58811089
"[1, 22, -13, -9, 14]",[1],-959439575
"[1, -6, -22, -2, 2]",[1],8626896
"[1, -29, -2, 31, 19]",[1],-3575968384
"[1, 18, -22, 22, -9]",[1],-98583488
"[1, 32, -32, -19, -7]",[1],-4060221899
"[1, 19, 7, 5, 24]",[1],-1747361216
"[1, 31, 27, 3, -15]",[1],-4355343675
"[1, 2, -1, -23, 13]",[1],-5925087
"[1, 6, -17, -9, -12]",[1],-61836231
"[1, 21, -6, -19, 5]",[1],229633916
"[1, -3, 23, -17, -25]",[1],-119867523
"[1, 13, 17, -9, -11]",[1],17701549
"[1, 7, -30, -20, 11]",[1],386031469
"[1, 10, -27, -29, -30]",[1],-1617447775
"[1, -13, -6, 20, 31]",[1],-598021083
"[1, -9, -15, 22, -30]",[1],-505072584
"[1, 11, -17, -4, -5]",[1],-48159631
"[1, -11, -3, 22, -27]",[1],-273674911
"[1, -25, -27, -25, 10]",[1],-3895312140
"[1, 25, 0, 3, 17]",[1],-3053214184
"[1, -17, -8, -28, -6]",[1],-439327244
"[1, 9, -19, 14, 31]",[1],-556670375
"[1, 13, -22, 16, 20]",[1],-830298800
"[1, -6, 7, -11, 15]",[1],-1715743
"[1, -13, 29, -14, -16]",[2],-40249708
"[1, 27, -25, -18, -2]",[1],161297496
"[1, 32, -7, -18, 24]",[1],-14219731392
"[1, -20, -16, 29, 2]",[1],1145760437
"[1, -23, 21, 15, 8]",[1],-789395404
"[1, 23, 29, -31, -14]",[1],2993553984
"[1, 20, -24, 27, -25]",[2],-1908938443
"[1, 6, 6, 20, -30]",[1],-52263360
"[1, -31, -19, 7, 17]",[1],-6107808475
"[1, -11, 19, 21, -17]","[0, 2]",51031013
"[1, 4, 14, 26, -27]",[1],-38020272
"[1, 2, -12, 10, 6]",[1],-1376816
"[1, 28, 20, -23, 28]","[0, 1]",-15261411483
"[1, -5, 3, -31, 28]",[1],-44769712
"[1, 3, 18, 30, 20]",[1],3760880
"[1, -8, -23, 32, 10]",[1],412217504
"[1, 5, -29, 2, 11]","[0, 1]",115140457
"[1, -20, -1, 10, 16]",[1],-1058437536
"[1, 9, 16, -10, -15]",[2],3568445
"[1, -24, -15, -28, -13]",[1],-1550412688
"[1, -30, 9, -26, 6]",[1],-1908601488
"[1, 14, -9, -16, -31]",[1],-1426697168
"[1, 31, 32, -27, -18]",[1],5051294505
"[1, 21, -26, -21, -32]",[1],-11298377007
"[1, 29, -17, 8, 26]",[1],-15629214308
"[1, 1, 7, -21, 16]",[1],2699600
"[1, -8, 23, -25, 7]","[0, 2]",-3303
"[1, -2, -32, 19, -30]",[1],-646785883
"[1, 20, -17, -27, 15]",[1],921770721
"[1, 11, -26, 11, 29]",[1],-740866388
"[1, 29, 2, -25, 4]",[1],1101226929
"[1, -17, 19, 6, 25]",[1],-1245732511
"[1, 6, 6, 32, -7]",[1],-43184560
"[1, 7, -9, 29, -1]",[2],-70586883
"[1, -18, -6, 32, -20]",[1],-777530624
"[1, -10, 23, 16, -6]",[1],-3156096
"[1, -18, 25, 28, 26]",[1],-2269858880
"[1, -8, -17, -17, -7]",[1],-1370087
"[1, -2, 32, -18, 25]",[1],263366464
"[1, 8, 14, -18, -6]",[2],-3697968
"[1, -28, 2, -32, 13]",[1],-5398592256
"[1, -12, 19, -28, -4]",[1],-89216000
"[1, 8, 30, -17, -30]",[1],-334095323
"[1, 2, 19, 15, 8]",[1],6545169
"[1, 14, 7, 26, -31]",[1],-1280187392
"[1, 12, -16, -25, -23]",[1],-737237147
"[1, -3, -18, -5, 32]",[1],-18142879
"[1, -13, -23, 29, 24]",[1],915761684
"[1, -15, -31, -16, -14]",[1],-385336148
"[1, -9, -13, -7, 14]",[1],-84931308
"[1, -25, -3, -31, -22]","[1, 0]",-6557635328
"[1, -12, -29, -24, 17]",[1],-762158896
"[1, 14, -13, 31, -7]",[1],-297616351
"[1, 29, -12, 17, -22]",[1],-8475835631
"[1, -29, -22, -30, -1]",[2],-2292015371
"[1, -9, 23, -14, 28]",[1],4555684
"[1, 30, 25, -5, -20]",[1],-5384332375
"[1, -25, 9, 8, 27]",[1],-7602210175
"[1, 5, 7, -11, 8]",[1],1554452
"[1, 30, 17, 25, -5]",[1],-2755628855
"[1, -5, 27, -14, 20]",[1],64586596
"[1, -2, -7, 25, -2]",[1],-4376175
"[1, -5, 11, 31, 26]","[1, 0]",45289312
"[1, 15, -1, -16, 16]",[1],-280956608
"[1, 12, 28, -1, 13]",[1],-50501851
"[1, 0, 15, -10, 32]",[1],10109408
"[1, -15, -16, 24, -23]",[2],-1467809163
"[1, 29, -18, -10, -18]",[1],-8681491948
"[1, -17, -22, -29, 15]",[1],-2210511200
"[1, 2, -2, 9, -17]",[1],-2546251
"[1, -12, -18, 26, -9]",[1],-77601456
"[1, 16, -32, 25, -5]",[1],-17449915
"[1, 1, -25, 30, -27]",[1],-89464671
"[1, 5, 27, -16, -25]",[1],-307313519
"[1, -5, -7, -2, -5]",[1],-1274679
"[1, -24, 21, -27, -20]",[1],-5720562671
"[1, 24, 22, -31, -2]",[1],1861938533
"[1, 30, -23, -16, -20]",[1],-14210977024
"[1, -19, 10, -32, -15]",[1],-1976389355
"[1, 15, 12, -30, 10]",[2],11642260
"[1, -17, -30, -18, -11]",[1],-193701875
"[1, 14, -27, -22, -19]",[1],-1680289088
"[1, 11, 19, -20, -23]",[1],48635777
"[1, -3, -8, -2, -2]",[1],-165196
"[1, 29, 9, -9, -6]",[1],-354951936
"[1, 4, -24, 27, 2]",[1],-11234155
"[1, 14, 10, 31, 1]",[2],-251237803
"[1, -28, -29, -18, 27]",[1],-19175588784
"[1, 7, -7, 22, -7]",[1],-21387071
"[1, 19, -16, -19, -24]",[1],-3433458423
"[1, 9, -11, -15, -28]",[1],-321829648
"[1, 2, 29, -1, 32]",[1],269063425
"[1, -11, -29, -31, -21]",[1],-91455083
"[1, 30, -19, -18, 12]",[1],-222748368
"[1, 26, -1, 0, 24]",[1],-7159430400
"[1, -12, -25, 30, -2]",[1],338324544
"[1, 2, 11, 8, 22]",[1],119424
"[1, 20, 4, -29, 31]",[1],-3631442443
"[1, 15, -10, -32, -28]",[1],-1340906544
"[1, -18, 27, -3, 28]",[1],-1634937359
"[1, 17, -12, -31, -10]",[1],69410425
"[1, -7, 17, -9, -15]",[1],-105123
"[1, -25, 27, 23, 1]",[2],614575917
"[1, 3, -21, 4, 2]",[1],6082556
"[1, 23, 15, -1, -30]",[1],-5524361824
"[1, 15, 22, 16, 19]",[1],-161416531
"[1, 9, -10, 27, -9]",[1],-65946456
"[1, 0, -26, -6, -11]",[1],-87259824
"[1, -18, 26, 26, -3]",[1],515293696
"[1, 4, -9, -30, -11]",[1],4313776
"[1, 15, 26, 28, -13]",[1],-405639363
"[1, 25, -1, -19, 29]",[1],-8318916859
"[1, 28, -27, -3, -7]",[1],-1707228247
"[1, 6, 28, -14, 5]",[1],37866304
"[1, 4, 10, -12, 3]","[1, 0]",18432
"[1, 21, 11, -3, -10]",[1],-384377632
"[1, -27, -21, 19, -17]",[1],-7214538515
"[1, -23, 19, 21, -20]",[1],-260927212
"[1, 12, -20, 11, 6]",[1],-68400523
"[1, -25, -17, 28, -21]",[1],-6940152191
"[1, 22, -3, 26, 12]",[1],-1945990544
"[1, -24, 12, -3, -31]",[1],-7829743243
"[1, -15, 12, -22, -13]",[1],-428464219
"[1, 31, -27, 5, -2]",[1],-117476032
"[1, 18, -11, 22, 30]",[1],-4228960336
"[1, 14, -13, 5, -26]",[1],-924764991
"[1, -12, 4, 30, -10]",[2],137664080
"[1, 28, -24, -16, -16]",[1],-7906000896
"[1, -2, 27, -7, 19]",[1],113276633
"[1, -13, -23, 21, -32]",[1],-2526359020
"[1, -31, 23, 20, -28]",[1],-8605185584
"[1, 30, -8, -7, 14]",[1],-4023045131
"[1, -8, -29, 19, -32]",[1],-1380832231
"[1, -1, 24, 12, -19]",[1],-155137459
"[1, -7, 12, -9, -17]",[1],-5263196
"[1, -5, 29, -14, -32]",[1],-240863532
"[1, -28, -19, -23, 3]",[1],-1713223767
"[1, 10, 17, -27, 3]",[2],6904833
"[1, -15, -12, -17, 28]",[1],-1898130983
"[1, 0, 31, -5, -31]",[1],-590359175
"[1, 26, 29, 11, 19]",[1],-2996711463
"[1, -28, -8, 3, 24]",[1],-9791533899
"[1, -32, -14, -2, 27]",[1],-22320355504
"[1, 19, -26, -2, -31]",[1],-6037958411
"[1, 5, -24, 11, -31]",[1],-280285880
"[1, -25, -15, -29, 12]",[1],-4888714064
"[1, -13, 25, -29, -20]",[1],-336247264
"[1, 23, -19, 5, -25]",[1],-5483316875
"[1, -30, -22, 21, -25]",[1],-21282729835
"[1, -7, -24, 7, 14]",[1],103544217
"[1, 30, 15, -6, 20]",[1],-8976833392
"[1, -20, -5, 10, 31]",[1],-4119816304
"[1, -28, 28, 30, -26]",[2],2206838864
"[1, -6, 25, 27, 31]",[1],342127449
"[1, -12, -13, 11, 4]",[1],33850369
"[1, -18, -6, -26, -29]",[1],-2592526784
"[1, -31, 11, -3, -14]",[1],-4764472544
"[1, 20, -18, 21, 2]",[1],-429104731
"[1, -6, 22, -16, -10]",[1],-8627648
"[1, -20, -26, 15, 25]",[1],-774328075
"[1, 31, 14, 29, 23]",[1],-10470755512
"[1, 22, -15, -29, 10]",[1],1519509321
"[1, -15, -1, 10, -18]",[1],-440523752
"[1, 8, 16, -22, 23]",[1],43770448
"[1, 12, 24, 7, 26]",[1],-128082235
"[1, -21, 8, -10, -31]",[1],-4993380531
"[1, -18, -14, -18, -8]",[1],-140954544
"[1, 7, 17, -18, -20]",[1],-36125276
"[1, -8, -24, 21, 25]",[1],345589717
"[1, 2, 11, 5, -10]",[1],-3129575
"[1, 31, -23, -1, -6]",[1],-1403136332
"[1, 20, -9, -28, 23]",[1],-839643152
"[1, -29, 13, -11, -25]",[1],-12390938291
"[1, -19, -2, -24, -10]",[1],-693426636
"[1, -9, -26, 7, -17]",[1],-469200976
"[1, 31, -2, -30, -27]",[1],-15755956947
"[1, -3, -4, 3, 21]",[1],-631032
"[1, -20, -32, 16, 22]",[1],982731776
"[1, 25, -9, 21, -25]",[1],-6348084331
"[1, -9, -10, -14, -7]",[1],-8238363
"[1, 0, 12, 22, -16]",[1],-34127536
"[1, 0, -13, 23, 23]",[1],-23501607
"[1, -6, -2, -28, -18]",[1],-54998464
"[1, 14, 27, 22, 16]",[1],-35956336
"[1, 13, -6, -20, -13]",[1],-131738387
"[1, 0, -13, 19, 6]",[1],-2382551
"[1, -10, -19, 0, -2]",[1],-12018752
"[1, 9, 32, 11, 30]",[1],140171113
"[1, 27, -13, -1, 18]",[1],-4881919136
"[1, -7, -23, -16, 12]",[1],-58147744
"[1, -5, 25, -5, -31]",[1],-137771171
"[1, -19, -3, 28, 22]",[1],-923414980
"[1, -9, -9, -30, -11]",[1],-101336639
"[1, -1, -27, -2, 15]",[1],105944017
"[1, -2, -19, 9, -27]",[1],-109740231
"[1, 2, -32, 23, -21]",[1],-253359379
"[1, 10, 32, 13, -8]",[1],-9142059
"[1, -4, 8, -26, -8]",[1],-12232368
"[1, -8, -19, -6, -25]",[1],-248745296
"[1, 18, -22, -28, -20]",[1],-2678528768
"[1, -4, -18, -9, -29]",[2],-107370923
"[1, 25, -20, 25, 5]",[1],-1975448000
"[1, 30, 18, 29, 2]",[1],-1850482579
"[1, -11, -12, 25, -26]",[1],-524596311
"[1, 1, -3, -30, 30]",[2],-20639880
"[1, 20, -17, -27, 8]",[2],1173766017
"[1, -12, -5, 9, -32]",[1],-714147903
"[1, -12, 2, -25, 29]",[1],-558309291
"[1, -12, 22, -22, -30]",[1],-324673456
"[1, -4, 30, -8, 3]",[1],22772992
"[1, -10, -8, -19, 19]",[2],-268557571
"[1, -10, 18, 9, -10]","[0, 1]",8106845
"[1, -12, -12, 6, -19]",[1],-374100016
"[1, 12, 13, -8, -25]",[1],-117432272
"[1, -18, -8, 6, 11]",[1],-311573248
"[1, 4, -1, 4, 18]",[1],-2731040
"[1, -6, -32, 5, 25]",[1],416223725
"[1, 19, -18, -14, -20]",[1],-2604835152
"[1, 1, 7, 0, 11]",[1],108009
"[1, -16, -16, 24, 6]",[2],480258048
"[1, 15, 26, -32, -25]",[1],705530517
"[1, -9, 5, 25, -15]",[2],20829925
"[1, -2, 30, -7, 23]",[1],215340741
"[1, 9, -19, 27, -6]",[1],-38020272
"[1, 15, 22, -20, -27]",[2],143642477
"[1, 30, -22, 1, -4]",[1],-517155603
"[1, 2, 26, 1, 1]","[1, 2]",6790869
"[1, -32, -7, -1, -12]",[1],-4193996799
"[1, -16, -31, -16, 28]",[1],-2774637120
"[1, 23, -24, 16, -18]",[1],-2010844076
"[1, -16, 17, -6, -2]",[1],-8633312
"[1, -14, 12, -19, 29]",[1],-476225379
"[1, 10, -3, 14, 28]",[1],-304518928
"[1, -23, 27, 11, -32]",[1],-2931301120
"[1, -13, 9, 11, 31]",[2],-600345891
"[1, 11, 0, -1, -16]",[1],-101689583
"[1, 10, -4, 4, 5]","[0, 1]",-10322096
"[1, -32, -30, -5, 1]","[0, 3]",-2404971
"[1, -22, -31, -18, 15]",[1],-3096597696
"[1, -2, -13, -26, 8]",[1],-29458160
"[1, 10, -26, 4, -21]",[1],-541436464
"[1, -10, -19, 20, 16]",[1],198107904
"[1, -2, 27, -24, 29]",[1],116624624
"[1, -21, -17, 13, 22]",[1],-1783737004
"[1, 0, 16, 32, -8]",[1],-74579968
"[1, -7, 14, -18, -1]",[2],-1223243
"[1, 22, -11, 21, 28]",[1],-7389328975
"[1, -20, 29, -28, -12]",[1],-1350848256
"[1, 6, 30, 8, -2]",[1],-17373632
"[1, -3, -8, 10, -29]",[1],-22834843
"[1, 9, 20, -2, 31]",[1],16576477
"[1, 12, -31, 9, 11]",[1],7943081
"[1, 0, -16, 9, -21]",[1],-33772539
"[1, -15, -24, 8, -22]",[1],-1805224972
"[1, 11, 26, 27, -9]",[1],-32430096
"[1, 21, 20, -28, 1]",[2],654024277
"[1, -26, 24, 2, 3]",[1],-223367936
"[1, 6, 6, -18, -11]",[1],-1292288
"[1, -11, 1, -12, 26]",[1],-272560116
"[1, 21, 8, -14, -21]",[1],-1591086539
"[1, -5, -4, -7, -29]",[2],-36393948
"[1, 2, -8, 10, 2]",[1],-741424
"[1, 21, 9, 10, -15]",[1],-1280667375
"[1, -30, 18, -14, 12]",[1],-1947999024
"[1, -17, -17, -30, -7]",[1],-376451175
"[1, 12, -4, 31, -29]",[1],-698169371
"[1, -28, 24, 18, -26]",[1],-3974902448
"[1, -27, -21, 11, -14]",[1],-4785276524
"[1, 26, 8, -31, 1]",[2],1907707485
"[1, 13, 11, -18, 2]",[1],24320584
"[1, 4, 24, 21, -9]",[1],-39023883
"[1, -29, 5, 12, 10]",[2],-1942802324
"[1, 24, 19, 17, -27]",[1],-7134672631
"[1, 10, 24, -19, 8]",[1],8560053
"[1, 15, 7, -10, 6]",[1],-51685000
"[1, 5, -5, 11, -27]",[1],-33471355
"[1, 17, 2, -17, -7]",[2],11187524
"[1, 8, -23, 21, -3]",[1],-5510079
"[1, -32, -4, -10, -4]",[1],-497802928
"[1, -25, 23, -7, 1]",[2],-800571
"[1, -24, -1, -11, -28]",[1],-7118657559
"[1, -17, -13, 29, 7]",[1],752123061
"[1, 30, -31, 20, 23]",[1],-19701554352
"[1, 17, 7, 0, 23]",[1],-1047265647
"[1, 25, -31, -31, 3]",[1],4058181573
"[1, 28, -9, 17, -1]",[2],-391576383
"[1, -30, 20, -26, -25]",[1],-18672759552
"[1, 16, -10, 0, -16]",[1],-570626048
"[1, -15, -21, 32, -23]",[1],-1816539575
"[1, -12, 2, -21, 10]",[1],-111822363
"[1, -18, -28, -5, 1]",[2],18014077
"[1, 16, -14, -7, -14]",[1],-610689499
"[1, -6, 2, -12, 23]",[1],-17324464
"[1, 5, 9, -9, -23]",[1],-1679243
"[1, -5, 18, -28, 21]",[1],253309
"[1, 11, 19, 20, 10]",[2],-2133700
"[1, 21, -9, -26, -9]",[1],-110944215
"[1, -26, 20, 0, 32]",[1],-11295211520
"[1, 15, -26, 3, -13]",[1],-595424800
"[1, 6, 2, -25, -7]",[1],455925
"[1, -8, -15, -11, 11]",[1],-57040511
"[1, 11, 21, 8, -5]",[1],-747711
"[1, -27, 19, 22, -28]",[1],-4600306364
"[1, -19, -24, -4, 13]",[1],-690205347
"[1, -6, 18, 12, 18]",[1],47075904
"[1, -25, 19, -7, 18]",[1],-2586047116
"[1, -10, 21, 8, -2]",[1],1695168
"[1, -11, 8, 5, -29]",[1],-194281668
"[1, 0, -3, -25, -30]",[1],-10367055
"[1, 11, 7, -18, -10]",[1],19980792
"[1, 22, 18, 26, -18]",[1],-3409641392
"[1, 14, -11, -8, 31]",[1],-1070455984
"[1, -18, 0, -3, 32]",[1],-2905796587
"[1, 5, -19, -9, -27]",[1],-204187851
"[1, -6, 15, 2, 10]",[1],6166480
"[1, -4, 17, -8, -9]",[1],-6948048
"[1, 28, 1, 8, -23]",[1],-8855612464
"[1, -30, 7, 5, -23]",[1],-10658691583
"[1, 19, 16, -16, 14]",[1],-836212588
"[1, 25, 17, -19, -4]",[1],652501424
"[1, -12, 15, 31, 26]",[1],-231330271
"[1, -22, 11, 25, 8]",[1],-134073799
"[1, -19, 11, -8, -6]",[1],-163536708
"[1, 23, 25, 14, -17]",[1],-2304094543
"[1, 14, -13, 28, -7]",[1],-205814224
"[1, -25, -15, -17, 5]",[1],-957234267
"[1, 2, -27, -24, -6]",[1],-8451648
"[1, -13, 4, -13, 9]",[1],-59251936
"[1, 29, -1, -27, -7]",[1],925392949
"[1, -5, 27, -26, 25]","[0, 1, 0, 0]",37452321
"[1, -20, 13, 0, -12]",[1],-481111488
