coefficients,signature,discriminant
"[1, 3, -13, -2, -12]",[1],-13550684
"[1, 5, -8, 3, -16]",[1],-15165591
"[1, 1, 1, 10, 4]",[1],-218044
"[1, 14, 0, 8, 3]",[1],-15477808
"[1, 11, -15, -11, 7]","[1, 0]",40787573
"[1, -3, -14, -5, 1]","[0, 2, 0]",538052
"[1, 10, 0, 7, 8]",[1],-19681115
"[1, 2, -2, 12, 13]",[1],-2027056
"[1, 1, 1, 16, -8]",[1],-2316064
"[1, -16, 12, 10, -1]",[2],22760784
"[1, 14, 12, 16, 15]",[1],-108700592
"[1, -14, -7, -6, -1]",[2],-1474112
"[1, 1, -6, -14, -5]",[1],-120339
"[1, -12, 5, 2, 9]",[1],-39522800
"[1, -16, 1, 16, -13]",[1],-201149008
"[1, -6, -6, -1, -3]",[2],-683451
"[1, -9, -5, -10, -5]",[2],-5643175
"[1, -13, -7, -7, 2]",[2],-11273408
"[1, -10, -10, -11, 10]",[1],-76425507
"[1, 5, 1, -7, 9]",[1],-397819
"[1, -2, -8, -14, -14]",[1],-1385776
"[1, -1, 7, -16, -1]",[2],-1849919
"[1, -4, -3, 1, -9]",[1],-1416263
"[1, -15, -13, 1, -7]",[1],-112523763
"[1, -5, -12, 15, -9]",[1],-11207700
"[1, -13, -16, 3, -9]",[1],-153724500
"[1, -7, 0, 5, -9]",[1],-4672516
"[1, 10, 3, 16, 15]",[1],-62631760
"[1, 1, 16, -7, -7]",[1],-11471488
"[1, 11, -5, 13, 15]",[1],-158884115
"[1, -1, -8, -7, -7]",[2],-442904
"[1, -9, 13, -4, 15]","[1, 0]",-11835391
"[1, 3, 7, 8, -8]",[1],-580768
"[1, 13, 15, -3, 2]",[1],-6424096
"[1, 16, -8, 13, 9]",[1],-287014603
"[1, 11, 12, 2, 8]",[2],-14651024
"[1, 2, 10, 8, 3]","[1, 1]",93392
"[1, 2, 9, -1, -10]",[3],-1844591
"[1, 15, -14, -12, 3]",[1],67822653
"[1, -13, -11, -7, 10]",[1],-138815536
"[1, -3, 2, 16, -8]",[1],-1793984
"[1, 3, 3, -13, 12]",[1],1585332
"[1, -11, -10, 7, -7]",[1],-44485532
"[1, -6, -4, -4, -10]",[1],-5648064
"[1, 9, 8, 5, 1]",[2],-30608
"[1, 10, 0, -6, -11]",[1],-30550208
"[1, -5, 7, 11, 14]",[1],4692464
"[1, 6, 8, 9, -5]",[1],-845811
"[1, -3, 9, -10, -13]","[0, 1]",-2476687
"[1, -14, -15, 16, 1]",[2],90458640
"[1, -7, 5, 4, 16]",[1],-7108848
"[1, -2, 0, -5, 9]","[1, 2]",-30163
"[1, -11, -1, -7, -5]",[1],-11595843
"[1, -9, 0, -13, 5]",[1],-12546544
"[1, 15, 10, -16, 4]",[1],-3001648
"[1, -14, 8, -14, 16]",[1],-174972336
"[1, 9, 7, -1, 6]",[1],-4314508
"[1, 15, -8, -12, -10]",[1],-200554060
"[1, 16, -7, -10, 6]",[1],-16993248
"[1, 12, 9, 2, -2]",[1],-1742432
"[1, 11, 10, 8, 6]",[1],-4670476
"[1, -11, 1, -15, -15]",[1],-114906555
"[1, -1, -6, -6, 10]",[1],-712364
"[1, 15, 5, -11, 3]",[1],-3754115
"[1, -14, -8, -13, 3]",[1],-56582339
"[1, 6, 4, -5, 5]",[2],-363875
"[1, -15, -13, -13, -3]",[1],-13821779
"[1, 6, -12, -12, 1]",[2],6502864
"[1, 6, -4, -10, -4]",[1],-313008
"[1, 2, 1, -9, 1]",[2],-166471
"[1, -14, -5, 3, 7]",[1],-50625607
"[1, -9, -15, -14, 6]",[1],-45849240
"[1, 10, -12, -7, -13]",[1],-115101891
"[1, 7, 8, -11, 14]",[1],-547943
"[1, -5, 3, -2, 11]",[1],-701591
"[1, 8, -5, 15, -16]",[1],-39908823
"[1, -5, 4, -2, -10]",[1],-947276
"[1, -9, -12, 0, 10]",[1],-24382220
"[1, 15, 16, -2, 13]",[1],-198683227
"[1, 12, -9, 13, -16]",[2],-148393903
"[1, -7, 12, -16, -5]",[1],-2970243
"[1, -12, -13, 1, 6]",[1],-16739711
"[1, -12, -16, 15, -12]",[1],-249132891
"[1, 5, -2, 4, -6]",[1],-944876
"[1, 7, 1, -8, 7]",[1],-2074999
"[1, -11, -14, -10, -10]",[1],-39594220
"[1, -3, -4, -13, 10]",[1],-4602695
"[1, 0, 1, 16, 15]",[2],-382096
"[1, -8, 9, 5, -5]","[2, 1, 0]",415265
"[1, 14, -2, -2, -1]",[2],-1201600
"[1, -10, -7, 1, -15]",[1],-90349815
"[1, -13, 11, -9, 12]",[1],-55043724
"[1, 11, -1, -14, -1]","[2, 2]",13578377
"[1, -6, -14, 10, -8]",[1],-22148272
"[1, -6, -6, 3, 15]",[1],-11749563
"[1, 16, -14, 10, 10]",[1],-346066480
"[1, 0, 13, 16, 7]",[1],1562096
"[1, 1, -14, -3, 6]",[1],3135969
"[1, 12, -16, 6, 7]",[1],-54410544
"[1, 3, 10, -3, 8]","[0, 0, 1]",1621337
"[1, 2, 6, 14, 3]",[2],-389056
"[1, -6, -15, 13, -9]",[1],-29612223
"[1, 4, 8, 5, -12]",[1],-552747
"[1, 10, 5, 5, -13]",[1],-40611007
"[1, 2, -6, -10, -9]",[1],-499648
"[1, -3, 3, 1, -7]","[0, 3, 2]",-42619
"[1, -2, -7, -8, 15]",[3],-3792368
"[1, -10, 1, -1, -12]",[2],-37743751
"[1, -13, 16, -15, 12]",[2],-28176543
"[1, 12, 10, 1, -2]",[1],-1066123
"[1, 14, 13, -16, -11]",[3],48792656
"[1, -8, -4, 1, 16]",[1],-35761371
"[1, 16, -16, 4, -16]",[1],-603036416
"[1, -2, 12, -8, -16]",[1],-9089024
"[1, -16, 13, 5, -15]",[1],-207728095
"[1, 0, -7, -12, 16]",[1],-2627136
"[1, 7, -5, 12, -12]",[1],-13612464
"[1, -13, -1, 5, -4]",[1],-12129968
"[1, -3, 6, -15, -14]",[1],-4493903
"[1, -7, -13, -11, -11]",[1],-11743875
"[1, 2, -13, 12, 5]",[1],-1522256
"[1, 6, 5, -16, -9]",[1],-45488
"[1, 16, 14, 5, 13]",[1],-196271019
"[1, 0, -15, 0, -5]",[1],-4802000
"[1, 10, -16, -3, 13]",[1],-34197971
"[1, 6, 9, -15, 13]",[1],5887561
"[1, 12, -12, -9, -9]",[1],-107999163
"[1, -16, -15, 7, 13]",[1],-202690687
"[1, 6, 13, 14, 12]",[1],30512
"[1, -7, -8, -5, -7]",[1],-4870792
"[1, 10, -10, -14, 10]",[1],15887568
"[1, 15, -4, 0, 13]",[1],-251885907
"[1, -12, -16, 0, -3]",[1],-18550272
"[1, -9, 14, 3, -16]",[1],-3416143
"[1, 9, 13, 4, -12]",[1],-7762576
"[1, 13, 10, 15, 3]",[1],-13566456
"[1, 3, 16, -1, 15]",[1],12134972
"[1, 13, -9, -13, 5]",[1],31445901
"[1, -2, 10, -2, -2]",[1],-288304
"[1, -9, -16, -8, 4]",[1],-10932656
"[1, 5, 15, 14, -2]",[1],-428760
"[1, -9, 3, -11, 7]",[1],-8985803
"[1, -7, -10, -16, 13]",[1],-64019763
"[1, -10, -3, 7, 11]",[1],-30238623
"[1, 6, -3, 8, 15]",[2],-15994800
"[1, 3, -6, 2, 12]",[1],-1800144
"[1, -10, 9, -7, 9]",[1],-8990455
"[1, 6, 6, -15, 3]",[2],-320571
"[1, 8, -9, -4, -16]",[1],-64200128
"[1, -2, 9, 0, -3]",[1],-337392
"[1, -15, 12, -15, 2]",[1],-20007103
"[1, 11, 12, -3, -4]",[2],894137
"[1, 7, 11, 10, -14]",[1],-5516088
"[1, -5, 3, 16, -5]",[1],-728055
"[1, 15, -12, 9, 6]",[1],-112813263
"[1, -1, 7, -7, -13]",[1],-2546147
"[1, 14, -6, 5, -6]","[0, 1]",-36255955
"[1, -5, 8, -5, 5]",[1],11680
"[1, 15, -3, 10, -6]",[1],-55708344
"[1, -12, -7, 3, -12]",[1],-113733831
"[1, -4, 12, 10, -14]",[1],-9981616
"[1, 16, 11, 7, -13]",[1],-285730919
"[1, -12, 0, 14, -5]",[1],5553616
"[1, 15, 6, -12, 10]",[1],-133978028
"[1, -7, 3, -4, 5]",[1],-1027175
"[1, 4, -12, 12, -4]","[0, 2]",-23296
"[1, -11, 9, -13, -13]",[1],-77072931
"[1, -1, -6, -15, -1]",[2],-1332040
"[1, -12, -6, -9, 1]",[2],-8365739
"[1, 15, -8, 0, 10]",[1],-157907340
"[1, 3, 16, 4, -1]",[2],-923051
"[1, -2, 10, 13, -14]",[1],-11304883
"[1, 7, 11, 13, 12]",[1],-779696
"[1, 11, -11, 9, 2]",[1],-11790384
"[1, 5, -4, -12, -12]",[1],-3650352
"[1, 14, 10, -10, 8]",[1],-72875696
"[1, 6, 11, -9, 14]",[1],7602377
"[1, -13, -9, -10, -10]",[1],-71961800
"[1, 2, 2, 10, 15]",[1],160320
"[1, -11, 9, -11, -11]",[1],-53037963
"[1, 2, -5, 5, -8]",[2],-457495
"[1, -12, -9, -1, 16]",[1],-190652351
"[1, 14, 12, 7, -14]",[1],-175002331
"[1, -13, -3, 9, 1]",[2],7104829
"[1, -2, -15, -12, 13]",[1],-4900784
"[1, -6, 16, 8, -6]",[1],-6655168
"[1, 2, 3, 9, -9]",[1],-806031
"[1, 3, -14, -8, 4]",[1],4557392
"[1, -10, -1, 12, -10]",[1],-20915456
"[1, 5, 2, 1, 16]",[1],-1765431
"[1, -4, -9, 2, -16]",[1],-13862048
"[1, -6, 1, 12, 13]",[1],-2077488
"[1, 4, -1, -5, 8]",[1],-185039
"[1, 16, -16, -12, -16]",[1],-920914688
"[1, 3, 5, 4, 3]","[0, 0, 2, 1, 2]",697
"[1, 8, 15, 13, -15]",[1],-8557943
"[1, 11, -13, -4, 10]",[1],-29083428
"[1, 11, 1, 16, -12]",[1],-85115072
"[1, 1, 7, 10, -12]",[1],-2952700
"[1, 4, 8, -8, 2]","[0, 1]",80896
"[1, 16, -12, 5, -4]",[1],-24046443
"[1, -2, 2, -10, 8]",[2],-148912
"[1, -16, 13, -12, -12]",[1],-298033920
"[1, -8, -3, -1, 8]",[1],-9098271
"[1, -8, -14, -13, -10]",[1],-10482955
"[1, 7, 5, 13, -16]",[1],-20612300
"[1, -3, -1, 16, -5]",[2],-799367
"[1, 4, -2, 4, 2]",[1],-128768
"[1, 4, -4, -13, -14]",[1],-2092779
"[1, 2, 9, -2, -2]",[1],-278032
"[1, -14, -10, 14, -3]",[1],2220288
"[1, 11, 11, 13, -14]",[1],-80017164
"[1, 12, -7, 4, -14]",[1],-130391456
"[1, 15, -4, 15, 1]",[2],-55552896
"[1, 5, -13, 0, -10]",[1],-15553460
"[1, -3, 0, -13, 1]",[2],-1026968
"[1, 5, 11, -7, -7]",[1],-2108267
"[1, 5, -7, -4, -4]",[1],-1403888
"[1, -13, -2, -1, 13]",[1],-139529476
"[1, 0, -1, -11, 4]",[1],-450119
"[1, -8, -3, 11, 10]",[1],-6235663
"[1, 10, -6, 9, -5]","[1, 0]",-6794843
"[1, 0, 15, 3, 3]",[1],2112345
"[1, 1, -11, -12, 4]",[1],869552
"[1, 12, -1, 15, 5]",[1],-44276815
"[1, 11, 9, 4, -5]",[1],-8281255
"[1, 13, -9, 3, -11]",[1],-114280691
"[1, 3, -7, 15, 3]",[1],-4074675
"[1, 1, -15, -9, 4]","[0, 1]",3932500
"[1, 16, 10, -5, 1]",[3],-3099691
"[1, -2, 2, -13, -12]",[1],-2299251
"[1, -8, -9, 14, 10]",[1],10235264
"[1, 13, 13, -16, -14]",[1],27683852
"[1, -14, -9, 6, 12]",[1],-135577584
"[1, 13, 7, -8, -15]",[1],-98957911
"[1, -13, -11, -5, 4]",[1],-24786064
"[1, -15, -2, 2, 16]",[1],-359945056
"[1, -11, -11, -6, 12]",[1],-106170876
"[1, 11, 12, -8, -4]","[0, 1]",5957712
"[1, -8, -1, -16, -8]",[1],-17769600
"[1, 14, 1, -16, -3]",[2],36615056
"[1, -9, 11, 14, 1]",[2],2129185
"[1, 1, 13, -15, 5]",[1],863565
"[1, -14, -16, -8, -3]",[1],-3693104
"[1, 1, -16, 11, -9]",[1],-6984252
"[1, -8, -1, 7, -5]",[1],-2288199
"[1, -3, -1, -11, -2]","[0, 1]",-587408
"[1, 13, -1, -16, 9]",[1],-22611543
"[1, 9, -10, -6, 9]",[1],-7720875
"[1, 14, -12, -3, 11]",[1],-123562291
"[1, 4, 7, -8, -14]",[1],-1097056
"[1, 13, 15, -7, -7]",[1],9912861
"[1, -8, 9, -13, -9]",[1],-11214815
"[1, 9, 8, 0, 10]",[1],-9950220
"[1, 10, 8, 4, 16]",[1],-38892288
"[1, -2, 1, 8, 16]",[1],1851392
"[1, 6, -2, 7, 8]",[1],-4476755
"[1, 16, 8, 7, -6]",[1],-76866875
"[1, -15, 12, 7, -3]",[1],11204136
"[1, -1, 6, 1, -11]",[1],-1033276
"[1, 15, -5, 12, -16]",[1],-360556528
"[1, 7, -9, 5, 3]","[0, 1]",-2349419
"[1, -14, -4, -11, -16]",[1],-279061211
"[1, 4, -14, 15, -5]",[2],-45835
"[1, -14, -9, 1, -2]",[1],-7584327
"[1, 2, -8, 13, -16]",[1],-2428939
"[1, 6, -13, -7, -11]",[1],-30448583
"[1, 5, -5, 9, -5]",[1],-782347
"[1, -11, -6, -1, 15]",[1],-113891864
"[1, 4, 2, 11, -3]",[1],-751515
"[1, 9, 3, -10, -2]",[2],2399368
"[1, -5, 0, -6, 2]",[1],-242284
"[1, -4, -12, -15, -3]",[1],-1061019
"[1, -12, -11, -10, -13]",[2],-97773392
"[1, 14, -10, -14, -1]",[2],30412352
"[1, -11, 12, -15, -11]",[1],-61345616
"[1, 15, -4, -14, 9]",[2],-48006755
"[1, 9, 6, 12, -9]",[1],-20293659
"[1, -13, 13, -10, 8]",[2],-16467500
"[1, -7, 13, 3, -12]",[1],-121356
"[1, 1, -11, -5, -5]",[1],-1537075
"[1, 4, -12, -8, 4]",[1],3538944
"[1, 15, -6, -11, 8]",[2],-41788327
"[1, 16, -4, -12, 9]",[1],-89943552
"[1, 14, -14, -13, -5]",[1],-66501451
"[1, 10, 1, 14, -14]",[1],-69708688
"[1, -14, -11, 15, -9]",[1],-153325143
"[1, -6, 13, 14, 12]",[1],11985392
"[1, 2, -15, 2, 14]",[1],4086832
"[1, 12, -7, 14, 15]",[1],-246501200
"[1, -7, -9, -6, 11]",[1],-22310311
"[1, 11, 13, -15, 10]",[1],-32975920
"[1, 2, 11, -2, 9]",[1],1742592
"[1, 14, -16, 16, -5]",[1],-16035120
"[1, 12, -2, 9, -12]",[1],-87382731
"[1, 1, 13, -5, -15]",[1],-13780195
"[1, -6, 10, 7, -5]",[1],-586795
"[1, 15, -7, -12, -7]",[1],-89685703
"[1, -12, -16, 6, -10]",[1],-164737456
"[1, -10, -7, 10, -9]",[1],-38558400
"[1, -14, 7, 2, 8]",[1],-60061744
"[1, 10, 5, 12, 1]",[2],-5035376
"[1, 5, 6, 9, -2]",[1],-278951
"[1, 3, -5, -1, -14]",[1],-3224608
"[1, 5, 12, 16, -15]",[1],-3885899
"[1, 12, 7, 15, 8]",[1],-27868687
"[1, 10, 11, 12, 13]",[1],-14130512
"[1, -15, 11, -12, -9]",[1],-149810823
"[1, 13, 10, 1, 13]",[1],-94125652
"[1, 8, -14, 1, 3]",[3],810949
"[1, 5, 4, 0, -11]",[2],-862675
"[1, 7, -13, 14, 4]",[1],-17029116
"[1, 3, -3, 14, -8]",[1],-1701644
"[1, 7, -5, 12, -3]",[1],-2902887
"[1, 7, 2, 13, -14]",[1],-19178631
"[1, 6, -5, 11, 7]",[1],-8786911
"[1, -15, 12, 14, 3]",[1],-3295323
"[1, -11, 7, 5, 14]",[1],-61850896
"[1, -14, -1, -7, 6]",[1],-45394119
"[1, 5, -8, 7, -8]",[1],-2295079
"[1, 9, -1, -4, 16]",[1],-44628848
"[1, 15, 13, 10, -11]",[1],-176621119
"[1, -10, 1, 7, -14]",[1],-44936983
"[1, 8, 10, -7, 12]",[1],-5141947
"[1, -8, -10, 12, -2]","[0, 2]",2119936
"[1, 1, -5, 14, -3]",[1],-775727
"[1, -12, 16, -16, -1]",[2],-14068736
"[1, 10, -7, 16, 11]",[2],-102382448
"[1, -16, -8, 13, -8]",[1],-157764427
"[1, -6, -1, 11, 7]","[0, 1]",-330359
"[1, 10, 15, 11, -6]",[1],-8665583
"[1, 14, 9, -9, 2]",[1],-3136999
"[1, -8, -13, -10, -4]",[1],-580768
"[1, -9, -16, -16, -12]",[1],-20589872
"[1, 11, -9, 1, 3]",[1],-4562267
"[1, -10, 1, -15, -4]",[1],-19426671
"[1, 4, 3, -10, -1]",[2],-247536
"[1, 13, 3, -14, -2]",[2],22090104
"[1, 10, -4, -6, -5]",[1],-9414656
"[1, 14, 12, -5, -1]",[2],3972429
"[1, -11, 9, -5, -13]",[1],-51037043
"[1, -11, 5, -9, 8]",[1],-17513324
"[1, -9, 12, 11, -2]","[0, 1]",2663833
"[1, -4, 1, -11, -2]",[1],-723367
"[1, -13, -4, -5, -12]",[1],-118357359
"[1, 2, 0, 12, 7]",[1],-798512
"[1, -16, 8, 8, 3]",[1],-18740480
"[1, -4, -13, 15, 7]",[1],11362177
"[1, 10, -7, -12, 16]",[1],-49327616
"[1, -6, 15, -11, -1]","[1, 2]",-54175
"[1, -12, -9, -16, 5]",[1],-82878448
"[1, -9, 12, -12, 7]",[2],-1035275
"[1, 4, -2, 7, -16]",[1],-5012171
"[1, -6, -1, 8, 16]",[1],-6327296
"[1, -1, -2, -5, -12]",[1],-614567
"[1, 7, 12, -11, -10]",[2],-1587263
"[1, -6, 11, 7, -9]",[1],-1178039
"[1, 6, 2, -2, -6]",[2],-798128
"[1, -7, -13, -2, -5]",[1],-7155711
"[1, -14, -11, 10, 3]",[1],27732416
"[1, 13, -12, 8, 15]",[1],-306090347
"[1, -7, -16, 15, 13]",[1],48659944
"[1, -2, 11, -5, -10]",[1],-3129575
"[1, 7, 7, -15, 8]",[1],-288192
"[1, 7, 11, 14, 4]",[1],-294588
"[1, -7, -5, 8, 13]",[1],-9783199
"[1, -2, 10, -5, -12]",[1],-3139891
"[1, -16, -4, -2, -3]",[1],-15747504
"[1, 5, 8, 9, -7]",[1],-570992
"[1, -3, -8, -15, -1]",[2],-2152516
"[1, 0, -13, -8, 16]","[0, 1]",1357312
"[1, 1, -8, 13, 9]",[1],-3282928
"[1, 14, 3, -8, -5]",[1],-12247888
"[1, -6, 0, -5, 14]",[1],-7485403
"[1, -11, 5, -1, 2]",[1],-1159216
"[1, 0, 15, -11, 8]",[1],4829945
"[1, -15, 0, -13, 1]",[2],-32062856
"[1, 6, -7, 2, -7]",[1],-3871680
"[1, -1, -13, -5, 1]",[2],503109
"[1, 9, -13, -3, -6]",[1],-24294048
"[1, -5, 15, 12, 4]",[1],2918992
"[1, 11, 15, 2, -13]",[1],-22309583
"[1, 15, 15, -7, -7]",[2],8057525
"[1, -14, 0, 10, -3]","[1, 0]",1958720
"[1, -12, -3, 15, -2]",[2],19598233
"[1, 3, 7, 5, -3]",[1],-58099
"[1, -7, -14, 8, -4]",[1],-10348208
"[1, -5, 3, 15, -9]",[1],-303075
"[1, 2, -7, -10, 2]",[1],203632
"[1, -6, -8, -1, 11]",[1],-9202643
"[1, 14, -10, -12, 9]",[1],-8410032
"[1, -10, -15, 4, -16]",[1],-192526848
"[1, 7, 12, -6, -6]",[1],-278316
"[1, -15, 10, -8, -16]",[1],-332307968
"[1, -11, -3, 0, -11]",[1],-54795191
"[1, -13, 4, -12, 5]",[1],-23407251
"[1, 2, -15, 16, -7]","[1, 0]",-530928
"[1, 13, -8, 15, 1]",[2],-41280808
"[1, -6, 3, 1, 15]",[1],-3655071
"[1, 9, 7, 0, -4]",[1],-1353856
"[1, -12, 4, -4, 8]",[1],-28283648
"[1, 2, -12, -12, 7]","[1, 1]",3201232
"[1, -5, 15, 16, -3]",[1],-12721999
"[1, -10, -10, -15, -2]",[1],-12018323
"[1, -5, -8, 9, 14]",[1],-1502871
"[1, 5, 10, 14, -9]",[1],-1607131
"[1, -11, -9, 9, -11]",[1],-91706603
"[1, 4, 12, 12, -11]",[1],-2110208
"[1, 10, 12, 7, -1]",[2],-859811
"[1, -5, 8, -3, -11]",[1],-243896
"[1, 3, -1, 0, -2]",[2],-16596
"[1, 7, -10, -13, 16]",[2],-401823
"[1, -13, -8, 0, -5]",[2],-26440915
"[1, -7, -10, 3, 10]",[1],-7074383
"[1, -16, -3, 16, 4]",[1],53192768
"[1, -10, -4, 2, -1]",[2],-475904
"[1, 1, 14, 15, 8]",[1],2109121
"[1, 16, -5, 11, 1]",[2],-29816695
"[1, 16, 3, 13, 15]",[1],-378435703
"[1, -4, -2, 13, 13]","[1, 1]",112229
"[1, 3, 16, -10, -9]",[2],-18270643
"[1, 11, 7, -11, -4]",[1],7134800
"[1, -4, -6, 5, 14]",[1],-1969115
"[1, 8, 8, -12, 15]",[1],-9065472
"[1, -2, -7, 12, 12]",[1],-265728
"[1, 12, -14, 16, 10]",[1],-208588288
"[1, -12, -12, 16, -14]",[1],-235222016
"[1, 15, -11, -8, -16]",[1],-553900160
"[1, 5, -4, 14, -15]",[2],-9443171
"[1, -8, 12, -7, -2]",[1],-349051
"[1, 4, 16, 14, -16]",[1],-10794928
"[1, 9, -11, -16, -5]",[1],-5213599
"[1, -12, -9, -7, 6]",[1],-42669423
"[1, -10, -10, 2, 3]",[1],-482240
"[1, -2, 15, -14, -4]",[1],-5348336
"[1, 9, 2, -12, -11]",[1],-9121203
"[1, -14, -14, -3, -14]",[1],-287952451
"[1, 11, 10, 5, -13]",[1],-47975720
"[1, 0, -11, -6, 12]",[1],495552
"[1, 5, 15, 1, -12]",[1],-4407980
"[1, 5, 4, 15, -10]",[1],-5280735
"[1, 9, 0, 13, 1]",[2],-7459088
"[1, -14, 6, 16, -16]",[1],-105617408
"[1, 2, 10, -10, 9]",[1],2815232
"[1, 6, -8, -10, 8]",[1],2309200
"[1, 4, -12, 1, -13]",[1],-14588123
"[1, 9, -7, 12, -3]",[1],-4594719
"[1, 2, -9, -9, 2]","[2, 1]",572801
"[1, -13, 6, -6, 15]",[1],-129613851
"[1, 7, 0, 8, 2]",[1],-1150956
"[1, 12, -3, 2, -5]",[1],-14822096
"[1, 3, 14, -7, 6]","[0, 1]",4495225
"[1, -11, -16, 0, -14]",[1],-181681388
"[1, 11, -16, 4, -7]",[1],-38767387
"[1, 1, 9, 5, 4]",[1],198320
"[1, -8, -13, 4, -8]",[1],-30471744
"[1, 13, -3, 12, -2]",[1],-16777796
"[1, -5, -5, 1, -1]",[3],-78203
"[1, -8, 3, 15, -5]",[1],4249705
"[1, 13, -10, -14, -16]",[1],-339058400
"[1, -8, 9, -4, 13]",[1],-6173680
"[1, 3, -8, 5, 14]",[2],-4541111
"[1, 8, -11, 14, 2]",[1],-14064224
"[1, 6, -12, 15, -4]",[1],-1704523
"[1, 2, 5, 0, 14]",[1],667072
"[1, 0, -6, 14, 16]",[2],-3376688
"[1, 5, -10, -14, -12]",[1],-13766160
"[1, -2, 7, 4, -9]",[2],-1002448
"[1, -14, 1, 2, 1]",[2],-1018816
"[1, 15, 4, 3, 9]",[1],-95707440
"[1, 1, -5, -6, -14]",[1],-1202728
"[1, 12, 8, 4, 16]",[1],-96094976
"[1, -14, 14, 8, -15]",[1],-61803696
"[1, -14, 9, 1, -4]",[1],-9368087
"[1, 4, -1, 8, -8]",[1],-1183104
"[1, -5, -13, 4, -1]",[2],-805271
"[1, -8, 7, -4, -8]",[1],-4665664
"[1, -4, -7, 9, -6]",[1],-1418007
"[1, 12, -4, -8, -16]",[1],-174452736
"[1, -1, -11, -3, 1]",[3],219581
"[1, 6, -10, 12, 3]",[1],-6769968
"[1, 16, 13, 12, 9]",[1],-62046000
"[1, -3, -6, 7, -14]",[1],-3528455
"[1, -14, -4, 9, 9]",[2],-65680371
"[1, -13, 14, -12, -6]",[1],-43037868
"[1, 12, -10, -1, -5]",[1],-25151435
"[1, 5, -5, 4, -2]",[1],-66580
"[1, 16, -11, -10, -15]",[1],-628055600
"[1, 11, 0, -4, -13]",[1],-65456771
"[1, -11, 0, 13, 15]",[1],-72817204
"[1, -13, -16, -5, 11]",[1],-154013668
"[1, 2, 3, 10, -14]",[1],-2070256
"[1, 6, 9, 9, 6]",[2],-54783
"[1, -8, -16, 7, 13]",[2],10143813
"[1, 9, 13, 16, -8]",[1],-15810208
"[1, -9, -4, -12, -13]",[1],-37080115
"[1, -1, -11, -7, -1]",[3],21469
"[1, 14, -15, 15, -7]",[1],-27937471
"[1, 4, 7, 3, 9]",[1],254097
"[1, 11, -11, 2, -2]",[2],-2667736
"[1, -1, -10, -2, 3]",[1],315117
"[1, 6, 2, 11, 15]",[2],-7803563
"[1, 1, -14, 5, -1]",[2],-293344
"[1, -12, 5, -8, 7]",[1],-19357136
"[1, -7, 4, -1, 11]",[2],-4415756
"[1, -1, -13, -16, 11]",[1],-5915303
"[1, -11, -13, -15, -11]",[1],-37840691
"[1, -15, -15, -4, 14]",[1],-383539108
"[1, 4, 8, 8, -1]",[3],-25600
"[1, -11, 5, -10, 3]",[1],-4556751
"[1, -8, -9, -2, -8]",[1],-13494816
"[1, -6, 10, 15, 14]",[1],8691677
"[1, 9, 0, 12, -1]",[2],-5726875
"[1, 5, -2, 0, 4]",[1],-372784
"[1, 5, -13, 0, 1]",[2],591625
"[1, -13, 5, -7, -16]",[1],-192910700
"[1, -8, 15, 2, -12]",[1],260896
"[1, 11, -2, 9, -14]",[1],-85570975
"[1, -1, 8, 13, -15]",[1],-8134248
"[1, 14, 15, -16, 15]",[1],-239614096
"[1, 0, 14, 16, 5]",[1],479232
"[1, -5, 4, 5, -11]",[1],-251800
"[1, -1, 6, -2, -1]",[2],-25083
"[1, -3, 16, -15, -10]",[1],-10549375
"[1, 4, 13, -9, 11]",[1],9115545
"[1, -1, 5, 5, 7]",[1],230805
"[1, -4, -6, 14, 6]",[1],1289552
"[1, -7, 7, 14, 6]",[2],-198328
"[1, -8, -6, -4, 16]",[2],-48430336
"[1, 15, -3, 0, 15]",[1],-328428135
"[1, 8, -5, 15, -12]",[1],-23366871
"[1, 7, -11, -3, 2]",[2],1330512
"[1, 0, -3, 5, 15]",[1],448065
"[1, -2, -2, -9, 14]",[1],-1100163
"[1, 13, 5, 2, 13]",[1],-107147223
"[1, -15, 14, -15, -8]",[1],-149865327
"[1, -9, -1, 8, -8]",[1],-10433696
"[1, 12, 6, 14, -5]",[1],-37566896
"[1, 5, -7, 4, -7]",[1],-2072167
"[1, -14, -6, 0, 9]",[1],-96208560
"[1, -12, 9, 3, 8]",[1],-31107847
"[1, -8, 1, 6, -8]",[1],-5176384
"[1, 8, -9, -13, -16]",[1],-68349623
"[1, 4, 1, -10, 6]",[1],55072
"[1, -10, -16, 7, -3]",[1],-18315075
"[1, 13, -7, -14, -1]","[0, 2]",24087697
"[1, 8, -8, -1, -13]",[1],-36854939
"[1, -9, -9, -8, 2]",[1],-5335204
"[1, -4, -12, -6, -9]","[0, 1]",-4952880
"[1, -3, -11, 16, 3]",[1],3789185
"[1, -5, -10, -4, -10]",[1],-7045612
"[1, 7, 7, 16, -1]",[2],-3962975
"[1, -11, 9, 13, 12]",[1],-47601184
"[1, -7, 5, -1, -10]",[1],-3693104
"[1, -16, -1, -12, -6]",[1],-88900896
"[1, 8, -14, 16, -6]",[1],-2651648
"[1, 3, 7, -5, 1]","[2, 0]",21557
"[1, 15, 10, 13, -8]",[1],-136364359
"[1, -6, 6, -8, -4]",[1],-811264
"[1, 6, 15, -2, -4]",[2],-1508656
"[1, 10, 6, -8, 12]",[1],-31076608
